line_id,species,lambda_obs,sigma_lambda_obs,chi2,n_components
Ni V_1318.1510,Ni V,1318.1826985991704,0.00020292114624380448,1118273.339458318,1
Ni V_1318.5110,Ni V,1318.1759913847973,0.00021589213768895448,1146226.473879034,1
Ni V_1319.7520,Ni V,1320.1106582777845,0.0011774635345167068,12470.13780463078,1
Fe V_1320.4116,Fe V,1320.4555784092172,0.001960466442378422,3687.2682952056034,1
Ni V_1320.7150,Ni V,1320.4764831140328,0.0024749906795550176,3727.444181882521,1
Ni V_1320.9010,Ni V,1320.5124660328095,0.0039572127036262466,4774.211032907276,1
Ni V_1321.2510,Ni V,1320.7317701694215,0.007220317567444002,9234.274992707418,1
Fe V_1321.3424,Fe V,1320.8159686388065,0.006214738076612894,10237.067960897908,1
Fe V_1321.4905,Fe V,1320.9991755189128,0.0041091263394319915,8038.2839404830265,1
Fe V_1321.8507,Fe V,1321.316387346754,0.00270726277933185,5509.793510557543,1
Fe V_1323.0938,Fe V,1323.0999843926031,0.012089092830534047,4380.28094246473,1
Fe V_1323.2693,Fe V,1323.375007246978,0.00039928740989180964,765.2878200649079,1
Ni V_1325.0940,Ni V,1324.6131744214726,0.001265427554680379,7858.391224983221,1
Fe V_1325.7838,Fe V,1326.2652165741345,0.0027673365689932575,1176.2299584428092,1
Fe V_1327.1006,Fe V,1327.5936624255403,0.0022232332412072007,29780.050116248494,1
Fe V_1329.0215,Fe V,1329.0388893269885,0.0011606096878293457,1058.8341254026448,1
Fe V_1331.1860,Fe V,1331.3197526021847,0.00041555862984727016,493094.7624766681,1
Fe V_1331.6390,Fe V,1331.241933296295,0.000665821149917942,317614.4600269294,1
Fe V_1332.9697,Fe V,1333.1551292949707,0.0008712444778717955,5511.636730424127,1
Ni V_1333.9640,Ni V,1333.6578050919518,0.0015394190348281263,12582.725452297767,1
Fe V_1336.0377,Fe V,1335.6816041788206,0.0008585376762763355,64975.82866148502,1
Ni V_1336.1600,Ni V,1335.7299329387831,0.0007365810599735501,76141.26627592042,1
Fe V_1337.2869,Fe V,1337.0753040326158,0.003785200643350375,601.7081345388009,1
Fe V_1338.8076,Fe V,1339.3644534286375,0.0003335086152389792,419616.94668436673,1
Ni V_1339.0650,Ni V,1339.3935679021354,0.0003041333492824163,481042.087218998,1
Fe V_1339.6900,Fe V,1339.3932136037636,0.0004729968666109097,369882.41221648006,1
Ni V_1340.3530,Ni V,1340.7727159886053,0.0016448766938251549,12077.93081103063,1
Ni V_1341.0680,Ni V,1341.365288154356,0.004279528520499014,363.7737496658756,1
Ni V_1342.1800,Ni V,1342.1842269589952,0.003787796674380698,514.0452961036452,1
Ni V_1343.8960,Ni V,1343.9133976373644,0.0006723445523686395,8897.558583286238,1
