line_id,species,lambda_obs,sigma_lambda_obs,chi2,n_components
Ni V_1259.7270,Ni V,1259.193875000941,0.001096511433206625,181265.92058693583,1
Ni V_1261.1180,Ni V,1261.5681963332172,0.0027857132432056475,867.8056714505826,1
Ni V_1261.3410,Ni V,1261.6879435008984,0.0025013805571748463,3239.722063523015,1
Ni V_1261.4370,Ni V,1261.6529980077516,0.001427433228651205,3709.2048589235287,1
Ni V_1261.7580,Ni V,1261.6217476948389,0.0009464307506085771,8402.573686641901,1
Ni V_1262.7390,Ni V,1262.2987432471512,0.0018806891610302834,29904.732655890963,1
Ni V_1264.2640,Ni V,1264.6424882607093,0.0026352550723895214,5191.032935408739,1
Ni V_1264.7550,Ni V,1264.6433487300546,0.0013586610099852203,5630.251923232927,1
Ni V_1265.6670,Ni V,1265.0700000000002,0.03242163197476914,4607.343482981228,1
Ni V_1265.8760,Ni V,1265.2828000000002,0.052480259343534175,3594.9907685408853,1
Ni V_1266.4030,Ni V,1267.0003999999951,0.027929777910913493,5697.32803987734,1
Fe V_1266.5218,Fe V,1267.1143999999997,0.03179445527679766,3694.625594017002,1
Ni V_1268.1820,Ni V,1267.5856000574352,58662575.0622213,3180.300307589091,1
Ni V_1268.8830,Ni V,1269.4779999999998,0.011786680368522602,719.5742313025977,1
Ni V_1269.3840,Ni V,1269.9363424973376,0.016128580900746693,477.361668721855,1
Fe V_1269.7855,Fe V,1269.9808883428395,0.003994606622023003,427.4005087581858,1
Ni V_1270.2050,Ni V,1269.988465935761,0.0030373708647179506,1603.0089053730935,1
Fe V_1270.4713,Fe V,1270.059090094326,0.005463135564465835,2965.7215741234168,1
Ni V_1273.8170,Ni V,1273.7433797140545,0.0007058874132420684,3412.7789569535953,1
Ni V_1274.2630,Ni V,1273.8011192819056,0.001252469526098855,11744.14653474788,1
Ni V_1276.4310,Ni V,1276.6601344835524,0.00046260675677624964,7498.116256189921,1
Ni V_1276.6320,Ni V,1276.6455756585003,0.00038347007805479685,11726.103582591,1
Ni V_1278.8720,Ni V,1279.4719999999998,0.02255631544296337,621.989444208496,1
Fe V_1279.5917,Fe V,1279.4948232271806,0.002853717978586208,2182.1188265280152,1
Fe V_1280.4678,Fe V,1279.9216517997463,0.004779688756242344,1460.6637104772617,1
Fe V_1280.6480,Fe V,1280.0496000000003,0.006336921331302708,3185.1647302846545,1
Fe V_1281.3672,Fe V,1281.964799999752,0.009935682069627845,449.86840238252046,1
Fe V_1281.6471,Fe V,1282.2459999999999,0.014560903012758926,502.22878824099917,1
Fe V_1282.0587,Fe V,1282.4073186224618,0.007305836055008773,754.374407895879,1
Ni V_1283.1860,Ni V,1283.6132725175707,0.002157129027424914,16130.36475892485,1
Fe V_1284.1080,Fe V,1284.6075295302996,0.0027082008434166005,8915.612971965547,1
Ni V_1284.4750,Ni V,1284.673740163117,0.0014555783053800812,1889.4663439876194,1
Fe V_1285.9150,Fe V,1285.954803148025,0.0005088403828248444,4892.546221845334,1
Ni V_1287.5710,Ni V,1287.8787237259596,0.0025514820165164617,865.8008452512588,1
Ni V_1287.8070,Ni V,1287.9458856425076,0.002073837120234941,1022.1310874467983,1
Fe V_1288.1681,Fe V,1287.911537377588,0.0043994456313754485,691.5381897005725,1
Fe V_1288.7231,Fe V,1288.1592269116736,0.009027408929618326,968.9523787461407,1
Fe V_1289.5369,Fe V,1289.6484222716413,0.001060047491909698,6362.1896979001485,1
Ni V_1290.3970,Ni V,1290.1486261164048,0.0009291107815769595,18326.451650424573,1
Fe V_1291.1881,Fe V,1291.683651926588,0.0006749725586049,125100.44573130921,1
Fe V_1293.1270,Fe V,1293.2710238412046,0.0007364762620522418,4848.023543965017,1
Fe V_1293.3059,Fe V,1293.2653879753548,0.000633441213172374,4983.560232998841,1
Fe V_1297.5453,Fe V,1297.621494545856,0.0008893352477374112,2177.0222210454826,1
Ni V_1298.7320,Ni V,1298.4638544420386,0.002475836318553938,2657.214582881902,1
Fe V_1300.6095,Fe V,1300.1144123480665,0.00183769613530166,24236.125974906317,1
Fe V_1300.8450,Fe V,1301.3169636255482,0.002286073509073752,9592.277823962191,1
Ni V_1300.9810,Ni V,1301.3902228409854,0.0022160082708044104,3991.084980811336,1
Fe V_1303.0834,Fe V,1303.329496490786,0.002199162718846818,2028.1415975052626,1
Fe V_1303.4853,Fe V,1303.2794231534456,0.00171839895908615,2563.6164652361977,1
Fe V_1304.8140,Fe V,1304.670528868086,0.00021297667160108226,663881.4582046171,1
Fe V_1305.9674,Fe V,1306.1815935101292,0.0018131227184659967,3914.2018366249868,1
Fe V_1306.0803,Fe V,1306.1809173855625,0.001796618086853502,3917.1860902004773,1
Fe V_1307.2190,Fe V,1307.6757872987748,0.00518370340329136,2803.604675107405,1
Fe V_1307.4242,Fe V,1307.6809459937701,0.004429215505416797,2674.650622746585,1
Ni V_1307.5990,Ni V,1307.681353233121,0.004412312640196416,2756.7001261543437,1
Fe V_1310.7510,Fe V,1311.1002830694713,0.0005511661195244181,517525.95832827734,1
Fe V_1311.2378,Fe V,1310.829428143458,0.0027784792268917943,627461.6934842946,1
Ni V_1311.5570,Ni V,1311.185528234446,0.0003573037500671455,551934.5867418142,1
Fe V_1311.8290,Fe V,1311.2328956984668,1.7218170820102742e-06,925345.2578020705,1
Ni V_1313.3060,Ni V,1312.8177394827162,0.000640966477910747,111243.48287042964,1
Fe V_1313.5851,Fe V,1314.040311594163,0.000823747925341456,50637.319108570504,1
Fe V_1314.5256,Fe V,1314.9403966721136,0.005917744943736138,5105.375654346799,1
Ni V_1315.6680,Ni V,1315.7202253508592,0.0018705068621101889,477.9425670986609,1
Ni V_1317.4450,Ni V,1317.069703220424,0.000482704210342829,412446.2129887789,1
Ni V_1318.1510,Ni V,1318.1821165229876,0.0001991661338725538,1117119.8773983452,1
Ni V_1318.5110,Ni V,1318.1760230082998,0.00022696401926839774,1143114.0495153724,1
Ni V_1319.7520,Ni V,1320.1106051573813,0.0011765509288734033,12487.317106558588,1
Fe V_1320.4116,Fe V,1320.4554228333077,0.0019595121947123427,3687.433300898742,1
Ni V_1320.7150,Ni V,1320.4763690997613,0.0024753417820759993,3727.494653576803,1
Ni V_1320.9010,Ni V,1320.512381908875,0.003957611052731038,4774.178739402063,1
Ni V_1321.2510,Ni V,1320.7317358690125,0.007216769993168635,9235.439225420942,1
Fe V_1321.3424,Fe V,1320.8159213269676,0.006212430085093011,10238.485425969693,1
Fe V_1321.4905,Fe V,1320.999085417224,0.004108963668991405,8038.796438345572,1
Fe V_1321.8507,Fe V,1321.31636431924,0.0027063567011346885,5508.98016599206,1
Fe V_1323.0938,Fe V,1323.100283837247,0.012047380032667917,4380.413165976556,1
Fe V_1323.2693,Fe V,1323.3750068212844,0.00039928306997659863,765.1291678073986,1
Ni V_1325.0940,Ni V,1324.613008420049,0.0013097450985381613,7213.766260839859,1
Fe V_1325.7838,Fe V,1326.2662532916638,0.0028408671161925516,1142.911033594315,1
Fe V_1327.1006,Fe V,1327.5936730806297,0.0022221834710402133,29861.112137679826,1
Fe V_1329.0215,Fe V,1329.0388794254993,0.001160939899107338,1058.2495877278288,1
Fe V_1331.1860,Fe V,1331.31970604536,0.0004155388295984374,493096.35798360535,1
Fe V_1331.6390,Fe V,1331.2418806845558,0.0006656897367609172,317600.53754360625,1
Fe V_1332.9697,Fe V,1333.1550447196141,0.0008705494657844414,5507.687519230631,1
Ni V_1333.9640,Ni V,1333.6576552669305,0.001539254405659522,12610.280387064093,1
Fe V_1336.0377,Fe V,1335.681566953071,0.0008585600485851601,64997.41372358464,1
Ni V_1336.1600,Ni V,1335.7299118734277,0.0007365678399940988,76165.86752979898,1
Fe V_1337.2869,Fe V,1337.0750677655735,0.0037926793888541253,603.5474187264995,1
Ni V_1339.0650,Ni V,1339.3944910964,0.00040748655813349193,479484.53063774947,1
Fe V_1339.6900,Fe V,1339.3943718871046,0.0004523364756446777,363778.02141585806,1
Ni V_1340.3530,Ni V,1340.7723646262357,0.0016295091886101096,12388.699464925114,1
Ni V_1341.0680,Ni V,1341.3661232283025,0.004279469539994032,365.5175018836272,1
Ni V_1342.1800,Ni V,1342.1839154103193,0.0037869774936203195,514.223408720382,1
Ni V_1343.8960,Ni V,1343.9134165163111,0.0006721237915549395,8901.989174247947,1
Fe V_1350.5374,Fe V,1350.0452614487833,0.0036883217766699424,9419.707991710091,1
Fe V_1350.6724,Fe V,1351.2338668263421,0.006422662541249484,4708.182691549014,1
Fe V_1350.9483,Fe V,1351.5427999999997,0.009231637673512557,887.1586523192464,1
Ni V_1351.4140,Ni V,1351.6742090212717,0.0028487777876577366,599.9506719534411,1
Fe V_1351.7563,Fe V,1351.6552225785706,0.00177372507813249,919.4582838731235,1
Fe V_1355.6223,Fe V,1355.907167292383,0.001128199167374661,6947.6485652326155,1
Fe V_1356.2369,Fe V,1355.962210047655,0.001004751311141923,9353.930844993547,1
Fe V_1357.1121,Fe V,1356.552520003771,0.001580229496739684,38010.33729209877,1
Fe V_1357.6760,Fe V,1358.1807196909758,0.002092676952104179,7269.385888026181,1
Fe V_1357.8549,Fe V,1358.3070807791053,0.0017071946145695385,8128.838228927191,1
Fe V_1358.3840,Fe V,1358.807736232498,0.003983679475867717,1079.6115233455025,1
Fe V_1358.5646,Fe V,1358.9594723696528,0.005076821542612269,1392.2693132971658,1
Fe V_1359.0060,Fe V,1359.031858704548,0.0022027012356973354,1019.9047465556936,1
Fe V_1359.4034,Fe V,1359.1216334700846,0.001602028469971679,5034.366520437699,1
Fe V_1361.4440,Fe V,1361.8246041650507,0.0029575070796476785,3472.534596468831,1
Fe V_1361.8280,Fe V,1361.7606800950562,0.0010642382998492994,5101.478942663482,1
Fe V_1362.8639,Fe V,1363.2088378883473,0.0020162014481638923,194762.8941531957,1
Fe V_1363.0758,Fe V,1363.672399999999,0.02337144627749904,268753.74220344087,1
Fe V_1363.6431,Fe V,1363.3184028753062,0.0005082447128985134,253589.31308715203,1
Fe V_1364.8201,Fe V,1365.0935069264037,0.005046312939689795,1386.268228506221,1
Fe V_1365.1143,Fe V,1365.1017549405035,0.004599271325344598,2397.3882879183298,1
Fe V_1365.5742,Fe V,1365.135249330536,0.015888407210221205,2139.75740695292,1
Fe V_1370.3038,Fe V,1369.8071435683714,0.002285067836835368,24102.578692852476,1
Fe V_1371.2188,Fe V,1370.8895372541751,0.00106862440565913,17469.08376151222,1
Fe V_1371.9858,Fe V,1372.2091462687106,0.00047923463550307956,307063.23178495147,1
Fe V_1372.6536,Fe V,1372.19676769389,0.0005798366939340402,273869.17508125573,1
Fe V_1373.5868,Fe V,1373.6011064920708,0.0012564743812295055,9165.590497109642,1
Fe V_1373.6770,Fe V,1373.6093978364215,0.001328448390251874,9368.868222077359,1
Fe V_1373.9646,Fe V,1373.6467452966313,0.0012261526122845866,8832.80417306954,1
Fe V_1374.1180,Fe V,1373.7051165959836,0.0008089270358900875,5928.904296809569,1
Fe V_1375.7851,Fe V,1375.8125362707854,0.0004730172185286265,245598.01134577076,1
Fe V_1376.3367,Fe V,1375.892883382833,0.00048222763015158483,153565.4924925571,1
Fe V_1376.4511,Fe V,1375.9650976821156,0.0004430255089879102,131181.14861353705,1
Fe V_1378.5620,Fe V,1378.9126549228258,0.0004978117783359674,269831.2965768019,1
Fe V_1379.2046,Fe V,1378.6372740147938,0.006241876616520714,172774.85076342663,1
Fe V_1380.1140,Fe V,1380.3193964156283,0.0014012073543087802,7498.671257947538,1
Fe V_1382.5606,Fe V,1382.717128653706,0.005649787111271673,318.7906273046087,1
Fe V_1384.0585,Fe V,1384.2893915756383,0.0012888309858184548,3456.5393245131772,1
Fe V_1384.2003,Fe V,1384.3262467520378,0.0012606056636647023,4180.005009211494,1
Fe V_1384.6837,Fe V,1384.3104910627678,0.004159079611698235,566.0130921367179,1
Fe V_1385.3120,Fe V,1384.747613396485,0.005037715329357534,1331.8688453387158,1
Fe V_1386.4670,Fe V,1386.7431695509597,0.001174095352756828,15025.003932580681,1
Fe V_1388.0401,Fe V,1388.2629932530374,0.0005938045487415431,271096.70416308445,1
Fe V_1388.1938,Fe V,1388.2440964559355,0.0005126903010818717,303657.5273119972,1
Fe V_1388.3235,Fe V,1388.2388407349085,0.00048508311187374673,253306.6040616553,1
Fe V_1389.0048,Fe V,1389.369832073782,0.00122297429727784,163527.32101805482,1
Fe V_1390.7138,Fe V,1390.5563556310562,0.0015944509709821,1114.0631635168245,1
Ni V_1390.9170,Ni V,1390.5674917422125,0.0018276518183288307,4480.197529970903,1
Fe V_1390.9690,Fe V,1390.567703552786,0.002119906083493737,5015.406296365891,1
Fe V_1392.2725,Fe V,1392.4608901994168,0.0010721312308161904,4630.765081353461,1
Fe V_1392.9400,Fe V,1392.4366671645587,0.007718962137681969,645.1923771160713,1
Fe V_1393.0706,Fe V,1392.5443339689311,0.006208404034167512,975.8190918271932,1
Fe V_1394.2712,Fe V,1394.4649329925924,0.0008381516384725649,175082.37468812038,1
Fe V_1394.6013,Fe V,1394.0040000000001,0.06594823105680626,88584.59535848084,1
Fe V_1394.6686,Fe V,1394.3154596642726,0.023949597812591348,68815.02402871699,1
Fe V_1395.4411,Fe V,1395.124508543223,0.000496728959883678,275747.32866163895,1
Fe V_1397.7545,Fe V,1397.8688761245585,0.0008965816897676377,6206.451150258765,1
Fe V_1397.9730,Fe V,1397.8432344898783,0.0011025164545811201,2591.036003226638,1
Fe V_1398.1624,Fe V,1397.824897230366,0.001993008354976461,2683.595273794711,1
Fe V_1401.5384,Fe V,1401.5986321063622,0.0011705790229194096,1043.1499915199365,1
Fe V_1404.0438,Fe V,1404.0104002918695,0.0009885080952464487,1917.323024540413,1
Fe V_1404.2589,Fe V,1403.9880104970355,0.001281794337965204,896.1334215237844,1
Fe V_1406.6710,Fe V,1407.1086101553353,0.0046838740476328284,3455.4623278438635,1
Fe V_1406.8220,Fe V,1407.4179999999997,0.014509276067538754,6450.411134759189,1
Fe V_1407.0098,Fe V,1407.607999999857,0.020098324738806746,6039.118010375218,1
Fe V_1407.2470,Fe V,1407.8435999999997,0.02046367431128179,5802.206188309217,1
Fe V_1407.5640,Fe V,1408.1627999999216,0.023853889478516653,3049.0501769312305,1
Fe V_1408.1190,Fe V,1408.586698190554,0.017155208295876887,839.5021518941538,1
Fe V_1408.7993,Fe V,1409.3939999999998,0.049290604310207056,3584.354735880876,1
Fe V_1409.0254,Fe V,1409.4748734584316,0.059009469423614645,6769.9016517792525,1
Fe V_1409.2236,Fe V,1409.1176669747256,0.0026624893018890143,10224.781659966344,1
Fe V_1409.4510,Fe V,1409.223067188216,0.002409214933168111,10021.215577325414,1
Fe V_1409.7226,Fe V,1409.3583769106167,0.002432379245959415,13324.926849092079,1
Fe V_1409.8484,Fe V,1409.415944957795,0.003068358030422649,11108.56165908677,1
Fe V_1411.0703,Fe V,1410.9599680775216,0.0012897538874352052,1578.3531738618617,1
Fe V_1411.5675,Fe V,1411.056377051741,0.0032160771765761586,6701.921449293435,1
Fe V_1414.8320,Fe V,1415.1489907584146,0.005509959084550872,3176.196035553294,1
Fe V_1416.2196,Fe V,1416.423933392183,0.0007879972709106439,243548.47445922683,1
Fe V_1416.8290,Fe V,1416.4435360693344,0.000574284856098996,169435.19348502014,1
Fe V_1417.0030,Fe V,1416.5508077628967,0.0005244151542234878,141510.76005770787,1
Fe V_1418.1223,Fe V,1418.1313279391056,0.001085737732381202,2363.2693975130132,1
Fe V_1420.4180,Fe V,1420.6920208718766,0.0035021228233342323,1927.5890188907115,1
Fe V_1420.6049,Fe V,1420.7296922456421,0.0029180927352819067,1962.4086514599671,1
Fe V_1420.7486,Fe V,1420.7223208813311,0.0030597667781171807,1930.0137169213767,1
Fe V_1421.0167,Fe V,1420.7276320787578,0.0046756404313498924,1620.6093426301159,1
Fe V_1421.9775,Fe V,1421.4892158648524,0.004322779227769723,797.0937162290281,1
Fe V_1422.4802,Fe V,1422.9656130242881,0.004474233786729039,1148.277200230322,1
Fe V_1425.0834,Fe V,1425.6807999999994,547572173.5431345,29288.678193117325,1
Fe V_1426.4346,Fe V,1426.076996343387,0.004303804982650333,3248.5096646276966,1
Fe V_1427.8145,Fe V,1427.8073455766066,0.0011963577893093623,1286.0210585702139,1
Fe V_1429.0058,Fe V,1429.388967857036,0.005805203026355025,2841.298385455034,1
Fe V_1429.3300,Fe V,1429.2856778598189,0.0012985944433845512,4866.056845643448,1
Fe V_1429.4691,Fe V,1429.290933931763,0.0018226350124668604,7683.191317865338,1
Fe V_1430.3130,Fe V,1430.281774075908,0.0024552682912328313,8825.686458572934,1
Fe V_1430.5730,Fe V,1430.2840796112423,0.002439909525842762,6246.592430564007,1
Fe V_1430.7552,Fe V,1430.3075662345052,0.004304793497280233,7313.5408685600505,1
Fe V_1431.8875,Fe V,1431.7297927724333,0.0015829130084704336,794.4396151716372,1
Fe V_1435.0474,Fe V,1435.0154877802086,0.001193556001588532,1723.3074512352487,1
Fe V_1440.5290,Fe V,1440.5687026025066,0.0004115134902145694,262897.70697978896,1
Fe V_1440.7939,Fe V,1440.568702719483,0.00041271472958103757,266356.76970130095,1
Fe V_1442.2167,Fe V,1441.6430899207862,0.0,198512.4259654467,1
Fe V_1443.1662,Fe V,1442.723002472981,0.001858595244628193,32359.645204302506,1
Fe V_1446.2860,Fe V,1446.3446828876426,0.0008107576234291927,2718.2745718875103,1
Fe V_1447.7045,Fe V,1447.3882200752978,0.0013995094715856023,29138.18756965668,1
Fe V_1448.8487,Fe V,1448.784321103227,0.0009625077670329619,9585.947340722789,1
Fe V_1449.9290,Fe V,1450.0895045696948,0.0017952080410531238,1701.4244281664933,1
Fe V_1451.1020,Fe V,1451.0768372879147,0.0003849511704580653,230156.2885887737,1
Fe V_1451.2660,Fe V,1451.0769610609925,0.0003823090640534741,230658.94000793278,1
Fe V_1453.6160,Fe V,1453.8814575540564,0.00075018031500155,14227.59504666201,1
Fe V_1454.2410,Fe V,1453.8574494261945,0.004101052802943246,3183.468206836751,1
Fe V_1454.4700,Fe V,1454.0462301417544,0.002972258335366286,3168.369568610114,1
Fe V_1454.7020,Fe V,1454.2427149120028,0.002316057697176069,12046.467696809741,1
Fe V_1455.5570,Fe V,1455.0213905783933,0.001309694059911126,230663.70207455213,1
Fe V_1455.7120,Fe V,1456.2964816613548,0.002683989256467465,222132.0230939424,1
Fe V_1456.1622,Fe V,1456.4166890423455,0.0005104176630049828,64101.30960080767,1
Fe V_1456.2890,Fe V,1456.467252982012,0.0005890536791212144,28973.32632652883,1
Fe V_1459.2560,Fe V,1459.653931712471,0.00038333540716660474,302345.39843519044,1
Fe V_1459.8330,Fe V,1459.7037000843904,0.00043590279581947765,398762.17532629654,1
Fe V_1460.7298,Fe V,1460.8414409923862,0.0009732594034708425,7902.334301003915,1
Fe V_1461.0540,Fe V,1460.8049920197222,0.0017384692266233588,1182.034666236098,1
Fe V_1462.5641,Fe V,1462.9077202735593,0.0018093912749675158,2509.6765560444487,1
Fe V_1462.6350,Fe V,1462.9247487825132,0.0017402972812172463,2238.137046454658,1
Fe V_1463.0650,Fe V,1462.9064321239853,0.0009293181861930702,5890.523493926302,1
Fe V_1464.2202,Fe V,1464.0135262459787,0.0015054279288320479,4560.380907059378,1
Fe V_1464.6850,Fe V,1464.1734603795098,0.002628319265103512,17259.03065407856,1
Fe V_1464.8730,Fe V,1464.8853819056396,0.0,42984.646200246505,1
Fe V_1466.6498,Fe V,1466.5398104314227,0.005113148825552252,1893.8207543282206,1
Fe V_1468.9080,Fe V,1469.1250811332866,0.0014942500606094408,3706.9390712751842,1
Fe V_1469.0000,Fe V,1469.1437518530104,0.0015091380074751181,4133.7528886170685,1
Fe V_1469.5986,Fe V,1469.0008000000003,0.015042387273718413,3136.0732108534694,1
Fe V_1471.2059,Fe V,1471.4993801554845,0.0006843826086788521,41883.21546224774,1
Fe V_1471.3340,Fe V,1471.5690320227393,0.0008905699279308422,31430.09762546975,1
Fe V_1472.0980,Fe V,1471.721400293984,0.0030492540899671235,4405.134108112127,1
Fe V_1472.5116,Fe V,1472.0734393084756,0.0018413170366921674,7618.355139202293,1
Fe V_1472.8050,Fe V,1472.2080000000003,0.0036116986259232464,8255.139455010612,1
Fe V_1474.2722,Fe V,1474.4582551068324,0.0016032192163138925,860.7667157211697,1
Fe V_1475.3050,Fe V,1475.3373857042302,0.00119164917309532,2090.6674360427387,1
Fe V_1475.6059,Fe V,1475.293402740206,0.0022251100804183094,692.0507882567473,1
Fe V_1477.5340,Fe V,1478.105635362753,0.005817340560299907,537.4864044876692,1
Fe V_1477.7992,Fe V,1478.394399999999,0.008638233626340813,483.6921642115231,1
Fe V_1478.2870,Fe V,1478.7669393889844,0.008104192708509456,625.7651004958395,1
Fe V_1478.7850,Fe V,1478.924313862503,0.0028127166652175462,361.8125874390388,1
Fe V_1479.3900,Fe V,1479.0961015084447,0.0012281462051211395,15845.573966153439,1
Fe V_1483.2574,Fe V,1483.3838998504525,0.0008054173143000172,1524.755304560706,1
Fe V_1484.2120,Fe V,1483.9162553433036,0.008775258746755712,1577.246237035642,1
Fe V_1484.3750,Fe V,1484.0249918411641,0.005469931620748144,652.5374934276401,1
Fe V_1485.4533,Fe V,1484.962428034965,0.0012165118238583355,15579.04647762164,1
Fe V_1485.9263,Fe V,1486.317166689597,0.004170582986415776,631.1289882899816,1
Fe V_1494.6412,Fe V,1494.4592444749046,0.0031584735066679526,367.50399815345327,1
Fe V_1495.6150,Fe V,1496.049268771113,0.0003675586685323342,395594.51001327886,1
Fe V_1496.2648,Fe V,1496.0607201707908,0.0003631054284276709,513427.06302035064,1
Fe V_1499.2326,Fe V,1499.5700102978988,0.0037443436954940528,435.91142759710044,1
Fe V_1500.5822,Fe V,1500.092287851842,0.001789135892831679,42958.56401851684,1
Fe V_1504.3315,Fe V,1504.7915727712705,0.002343354699412392,2000.233814014833,1
Fe V_1504.8480,Fe V,1504.7907169850218,0.0007720003528098274,3525.7185235729658,1
Fe V_1508.1512,Fe V,1507.918580828115,0.0012953153596550436,6650.675214574697,1
Fe V_1509.7897,Fe V,1509.8642148783376,0.0008427581448301852,2093.359430256844,1
Fe V_1511.4340,Fe V,1511.3898065679566,0.0009411523401323816,1563.319577555087,1
Fe V_1514.8306,Fe V,1514.3867795393908,0.000512722439696979,152410.7976614876,1
Fe V_1515.5359,Fe V,1515.9848205007452,0.000447485950681167,179185.06700479248,1
Fe V_1516.7993,Fe V,1516.4384374704473,0.001477375144595361,34464.00646451929,1
Fe V_1519.5178,Fe V,1519.797717606783,0.0016427850529817946,10783.323020180474,1
Fe V_1525.1631,Fe V,1524.6793953459035,0.00272480821999491,20058.313366228256,1
Fe V_1530.4401,Fe V,1530.6814065246633,0.0011282851558696238,16219.31045060166,1
Fe V_1532.3289,Fe V,1532.4650071593749,0.0009154622634128005,1397.9864384253974,1
Fe V_1535.0382,Fe V,1535.1036514548357,0.0006554281015727755,5817.880544233765,1
Fe V_1543.2340,Fe V,1543.4824377303312,0.0008520905748113484,33945.024570176094,1
Fe V_1554.2180,Fe V,1554.3072203829054,0.0016020823974341463,1174.3234938926512,1
Fe V_1555.4456,Fe V,1555.5714491714652,0.0019325802909506118,402.048065160218,1
Fe V_1557.0542,Fe V,1557.3719400393225,0.0009759091902421716,181709.0347822993,1
Fe V_1557.3100,Fe V,1557.372904033349,0.000770230714419334,248098.6459844389,1
Fe V_1557.6467,Fe V,1557.3136548699517,0.001172304490397299,165671.92700664073,1
Fe V_1563.7745,Fe V,1563.6474629625955,0.0009469289998935982,1318.548438658535,1
Fe V_1569.9810,Fe V,1569.8862769980872,0.00035561151950321435,144936.74462251732,1
Fe V_1571.9100,Fe V,1572.1363222223727,0.0010681987666927406,10587.079693136082,1
Fe V_1576.2143,Fe V,1576.181787229481,0.001334966198136133,776.8043956227215,1
