line_id,species,lambda_obs,sigma_lambda_obs,chi2,n_components
Fe V_1311.8290,Fe V,1311.3596248929837,0.00031277697263013633,447477.48524062545,1
Fe V_1313.5851,Fe V,1313.4203102986637,0.0007973508104905775,2873.7524677670485,1
Fe V_1314.5256,Fe V,1314.9405169487827,0.005973384308090613,5121.720465521352,1
Fe V_1320.4116,Fe V,1320.5198821462213,0.0006043075907251837,1681.147967003737,1
Fe V_1321.3424,Fe V,1321.5627579243785,0.001457241612305069,4900.047914636738,1
Fe V_1321.4905,Fe V,1321.5849457660097,0.0013795832378793213,5486.615603303283,1
Fe V_1321.8507,Fe V,1321.567059372246,0.0021962287302666923,5426.65483174403,1
Fe V_1323.0938,Fe V,1323.1002744241014,0.01204868243243477,4380.406822008436,1
Fe V_1323.2693,Fe V,1323.3750068357494,0.00039928321784512335,765.1345718758477,1
Fe V_1325.7838,Fe V,1326.2746305699377,0.0025209213896783345,21279.10738273686,1
Fe V_1327.1006,Fe V,1327.5936728368647,0.002222312154039325,29858.35272926032,1
Fe V_1329.0215,Fe V,1329.0388797623639,0.0011609286531847041,1058.2694830508858,1
Fe V_1331.1860,Fe V,1331.319730796566,0.00041572634106360476,493115.9000854003,1
Fe V_1331.6390,Fe V,1331.2420385524208,0.0006651054144839533,317569.05613885156,1
Fe V_1332.9697,Fe V,1333.155011906569,0.0008698157884651212,5475.4112140452735,1
Fe V_1336.0377,Fe V,1336.0464870896267,0.0012505520989696834,7410.188964469258,1
Fe V_1337.2869,Fe V,1337.075075828097,0.0037924243644724856,603.4848160187719,1
Fe V_1338.8076,Fe V,1338.3104909720441,0.0013620472628060737,24417.984084434112,1
Fe V_1339.6900,Fe V,1339.944014845911,0.001131594003544917,17684.95162619465,1
Fe V_1350.5374,Fe V,1350.0565505156112,0.0026930324295897077,3410.646285802314,1
Fe V_1350.6724,Fe V,1351.2480168453724,0.0,15304.243479171691,1
Fe V_1350.9483,Fe V,1351.5427999999883,0.0071677171748007725,1567.3489235467869,1
Fe V_1351.7563,Fe V,1351.8011342847117,0.0015797089072874663,947.4494036671206,1
Fe V_1355.6223,Fe V,1355.9071674759589,0.0011282110597593644,6947.475525830456,1
Fe V_1356.2369,Fe V,1355.9622098993761,0.0010047612152280661,9353.577392765874,1
Fe V_1357.1121,Fe V,1356.5525156232763,0.0015803851813652812,38004.296463586106,1
Fe V_1357.6760,Fe V,1358.1807244393683,0.002092867742412999,7267.909629802307,1
Fe V_1357.8549,Fe V,1358.3070890158936,0.0017074275004137442,8126.582124029279,1
Fe V_1358.3840,Fe V,1358.8077391970087,0.0039838827668451015,1079.490339279912,1
Fe V_1358.5646,Fe V,1358.9594740388932,0.0050770029108467675,1392.2083837793066,1
Fe V_1359.0060,Fe V,1359.031857344966,0.0022027235108147665,1019.9021589784318,1
Fe V_1359.4034,Fe V,1359.1216325325593,0.0016020663269902123,5034.189156719095,1
Fe V_1361.4440,Fe V,1361.8246081878613,0.002957514950976949,3472.535324174063,1
Fe V_1361.8280,Fe V,1361.7606837730716,0.0010642280832494474,5101.482741332467,1
Fe V_1362.8639,Fe V,1363.208843246668,0.002016282967988244,194763.176587289,1
Fe V_1363.0758,Fe V,1363.672399999999,0.023371005028316256,268755.72567925806,1
Fe V_1363.6431,Fe V,1363.3184014071608,0.0005082490655154146,253588.6686601332,1
Fe V_1364.8201,Fe V,1365.0934897457296,0.005046144662739948,1386.271004435808,1
Fe V_1365.1143,Fe V,1365.1017307036889,0.004599199461350983,2397.248708742221,1
Fe V_1365.5742,Fe V,1365.1352234513724,0.01588995731368258,2139.740137360347,1
Fe V_1370.3038,Fe V,1369.807143751486,0.0022851026811239634,24102.22207769672,1
Fe V_1371.2188,Fe V,1370.8895417322635,0.0010687672703928958,17460.717539336503,1
Fe V_1371.9858,Fe V,1372.2090021944396,0.0004679726578636104,306997.656703576,1
Fe V_1372.6536,Fe V,1372.1967112468012,0.0005808279895415037,273878.5812686765,1
Fe V_1373.5868,Fe V,1373.6011052714794,0.0012565095752751422,9165.620588010584,1
Fe V_1373.6770,Fe V,1373.6093971877174,0.0013284855389073345,9368.903136678338,1
Fe V_1373.9646,Fe V,1373.6467461556201,0.0012261668403735614,8832.790613615256,1
Fe V_1374.1180,Fe V,1373.7051172605543,0.000808927185413984,5928.853024483935,1
Fe V_1375.7851,Fe V,1375.8125340749705,0.0004729878331584619,245594.87876503333,1
Fe V_1376.3367,Fe V,1375.89282969363,0.0004824827875903214,153565.25198090746,1
Fe V_1376.4511,Fe V,1375.965397689179,0.00044142979046381226,131176.86058336403,1
Fe V_1378.5620,Fe V,1378.912720954632,0.0004981977795706621,269823.9824262336,1
Fe V_1379.2046,Fe V,1378.6372717067,0.0062415453186859095,172779.49473548398,1
Fe V_1380.1140,Fe V,1380.3193931200126,0.0014011856664203266,7498.385535603009,1
Fe V_1382.5606,Fe V,1382.7171318355222,0.005650426350571722,318.7889572444308,1
Fe V_1384.0585,Fe V,1384.289393194009,0.001288851810587739,3456.448163864781,1
Fe V_1384.2003,Fe V,1384.3262489575116,0.001260621802740807,4179.9235809352485,1
Fe V_1384.6837,Fe V,1384.3104917865446,0.004159183990599017,565.9865582696558,1
Fe V_1385.3120,Fe V,1384.7476104738998,0.0050379721899956025,1331.7368614014313,1
Fe V_1386.4670,Fe V,1386.743170395815,0.0011741043984134806,15024.890107656074,1
Fe V_1388.0401,Fe V,1388.2629848587285,0.0005939055624342086,271096.4659508576,1
Fe V_1388.1938,Fe V,1388.2441050172033,0.0005125291551360793,303657.46493363846,1
Fe V_1388.3235,Fe V,1388.2388433759838,0.0004850831042873534,253305.27474848868,1
Fe V_1389.0048,Fe V,1389.3698350400566,0.0012229725482023421,163526.41651111215,1
Fe V_1390.7138,Fe V,1390.556344865414,0.0015945120416035038,1114.124933417615,1
Fe V_1390.9690,Fe V,1390.5676969117899,0.002119995101703504,5015.849038347638,1
Fe V_1392.2725,Fe V,1392.4608877337198,0.0010721409632444066,4630.575711872759,1
Fe V_1392.9400,Fe V,1392.4366542958787,0.007719646294219824,645.1865190968057,1
Fe V_1393.0706,Fe V,1392.5443310637115,0.00620850203947019,975.7818866331343,1
Fe V_1394.2712,Fe V,1394.464934498762,0.0008381573053179692,175081.48118642514,1
Fe V_1394.6013,Fe V,1394.0040000000001,0.06594764597641227,88584.5921888412,1
Fe V_1394.6686,Fe V,1394.3155206061397,0.023943630227486412,68815.8541801848,1
Fe V_1395.4411,Fe V,1395.124504052058,0.0004967308881078636,275745.801913056,1
Fe V_1397.7545,Fe V,1397.8688757785453,0.0008965846625228024,6206.402146450915,1
Fe V_1397.9730,Fe V,1397.843234170807,0.0011025216310161985,2591.0208983786997,1
Fe V_1398.1624,Fe V,1397.8248968231846,0.0019930175137459383,2683.5788878176213,1
Fe V_1401.5384,Fe V,1401.5986346228058,0.0011706104408715611,1043.0930675029567,1
Fe V_1404.0438,Fe V,1404.010402834816,0.0009884949876519849,1917.3959476052128,1
Fe V_1404.2589,Fe V,1403.9880126500757,0.001281781836562759,896.1454005688502,1
Fe V_1406.6710,Fe V,1407.108613560335,0.004684122240122191,3455.4775882591043,1
Fe V_1406.8220,Fe V,1407.4179999999997,0.01450903849807702,6450.4292059453555,1
Fe V_1407.0098,Fe V,1407.6079999998572,0.020098610269729512,6039.085991353577,1
Fe V_1407.2470,Fe V,1407.8435999999997,0.020462691873186747,5802.199931649771,1
Fe V_1407.5640,Fe V,1408.1627999999212,0.023853005656636228,3049.0585329079454,1
Fe V_1408.1190,Fe V,1408.5867072851718,0.017155213958534678,839.503613352948,1
Fe V_1408.7993,Fe V,1409.3939999999998,0.049287635885464184,3584.3518717240413,1
Fe V_1409.0254,Fe V,1409.4748982417893,0.059011426299981545,6769.903779001813,1
Fe V_1409.2236,Fe V,1409.1176745438124,0.002662443024528227,10224.758513965082,1
Fe V_1409.4510,Fe V,1409.2230713398747,0.0024091874765994536,10021.205283204406,1
Fe V_1409.7226,Fe V,1409.3583790674659,0.0024323621094106984,13324.940276629088,1
Fe V_1409.8484,Fe V,1409.415946883811,0.0030683356008951177,11108.578085988873,1
Fe V_1411.0703,Fe V,1410.959965500493,0.0012897716553563563,1578.339800011962,1
Fe V_1411.5675,Fe V,1411.0563763901584,0.0032161128629569226,6701.933984811693,1
Fe V_1414.8320,Fe V,1415.1489898914715,0.005509805305982552,3176.244989296162,1
Fe V_1416.2196,Fe V,1416.4239329903744,0.0007880036666335382,243548.3427656971,1
Fe V_1416.8290,Fe V,1416.443554457675,0.0005740904610439546,169434.84016073105,1
Fe V_1417.0030,Fe V,1416.5508945954443,0.0005236433176849086,141509.43839275534,1
Fe V_1418.1223,Fe V,1418.131327821802,0.0010857606945268486,2363.22527791145,1
Fe V_1420.4180,Fe V,1420.6920216113965,0.003502166801600521,1927.5804630867453,1
Fe V_1420.6049,Fe V,1420.7296933159864,0.0029181410045843845,1962.4060164142734,1
Fe V_1420.7486,Fe V,1420.722321899752,0.003059801144728414,1930.0148686103148,1
Fe V_1421.0167,Fe V,1420.7276332011904,0.004675679229604684,1620.6063597813172,1
Fe V_1421.9775,Fe V,1421.489215774368,0.004322554905206083,797.1919308681443,1
Fe V_1422.4802,Fe V,1422.965611777018,0.004474337675717505,1148.1928299548401,1
Fe V_1425.0834,Fe V,1425.6807999997259,692571967.8945707,29290.297064234794,1
Fe V_1426.4346,Fe V,1426.0770076790882,0.004303706892475381,3248.295305136644,1
Fe V_1427.8145,Fe V,1427.8073462513996,0.0011963891763964727,1285.9594521285812,1
Fe V_1429.0058,Fe V,1429.388966781648,0.005805358137973534,2841.284153002659,1
Fe V_1429.3300,Fe V,1429.2856764486303,0.0012986344650519031,4865.951519868264,1
Fe V_1429.4691,Fe V,1429.2909287852867,0.0018229136085748188,7687.933123272227,1
Fe V_1430.3130,Fe V,1430.2853045433149,0.0024664081572072275,8755.436258768488,1
Fe V_1430.5730,Fe V,1430.2870853614165,0.0024387225620925157,6211.1122979789925,1
Fe V_1430.7552,Fe V,1430.3101521643105,0.0042795565667356214,7235.906440239549,1
Fe V_1431.8875,Fe V,1431.731323421458,0.001585341341747955,780.3561413409884,1
Fe V_1435.0474,Fe V,1435.0154865772788,0.0011935715727865463,1723.2942042600707,1
Fe V_1440.5290,Fe V,1440.5687029382873,0.00041154443076657856,262898.3294324676,1
Fe V_1440.7939,Fe V,1440.5687360461645,0.00041326178791769116,266357.4651103959,1
Fe V_1442.2167,Fe V,1441.6460376748144,0.0,198516.50815958309,1
Fe V_1443.1662,Fe V,1442.7230190176697,0.001858993801107364,32346.93146628934,1
Fe V_1446.2860,Fe V,1446.3446833604082,0.0008107562342964676,2718.283924817765,1
Fe V_1447.7045,Fe V,1447.3882174670443,0.0013995586147722762,29136.267306660215,1
Fe V_1448.8487,Fe V,1448.7843270925273,0.0009626918854980302,9584.866946256589,1
Fe V_1449.9290,Fe V,1450.0895072849585,0.0017952048116890995,1701.552372035797,1
Fe V_1451.1020,Fe V,1451.0769179738606,0.0003826545769259906,230141.50907127885,1
Fe V_1451.2660,Fe V,1451.0769129267937,0.00038386282317186016,230667.47198567167,1
Fe V_1453.6160,Fe V,1453.8814590905943,0.0007501877313291102,14227.394777726524,1
Fe V_1454.2410,Fe V,1453.8574520620991,0.0041010850088497395,3183.449726886707,1
Fe V_1454.4700,Fe V,1454.0462333017426,0.002972244570312004,3168.4275003134258,1
Fe V_1454.7020,Fe V,1454.2427183633072,0.0023160176829414925,12046.01763379128,1
Fe V_1455.5570,Fe V,1455.0213889669274,0.0013097486824996149,230638.22375172918,1
Fe V_1455.7120,Fe V,1456.2964671336745,0.0026834796353573413,222101.18366280376,1
Fe V_1456.1622,Fe V,1456.4166815017802,0.0005104085746377219,64077.41039126188,1
Fe V_1456.2890,Fe V,1456.4672447002247,0.0005890680227851895,28965.852090828055,1
Fe V_1459.2560,Fe V,1459.6539023347075,0.00038306972837036,302343.0740571817,1
Fe V_1459.8330,Fe V,1459.7037048742498,0.0004358434169818754,398762.87546240835,1
Fe V_1460.7298,Fe V,1460.841442044252,0.0009732690578583687,7902.0188698946395,1
Fe V_1461.0540,Fe V,1460.8049936538248,0.001738474257605579,1182.0380503477877,1
Fe V_1462.5641,Fe V,1462.9077196681374,0.0018093926722402107,2509.673774858698,1
Fe V_1462.6350,Fe V,1462.9247481135196,0.0017402986547471243,2238.1344289605945,1
Fe V_1463.0650,Fe V,1462.9064316217934,0.0009293222748545599,5890.482586434035,1
Fe V_1464.2202,Fe V,1464.0135174816558,0.0015054852647092636,4560.4071076137025,1
Fe V_1464.6850,Fe V,1464.173458415791,0.0026283793880518555,17259.079402763065,1
Fe V_1464.8730,Fe V,1464.9844396136464,0.0,42983.82588882337,1
Fe V_1466.6498,Fe V,1466.539812946791,0.005112928882934696,1893.824874290752,1
Fe V_1468.9080,Fe V,1469.1243771161353,0.0014816842540601154,3713.517375959485,1
Fe V_1469.0000,Fe V,1469.1428762589449,0.0014944591826393859,4138.962762248575,1
Fe V_1469.5986,Fe V,1469.0008000000003,0.014845937148844105,3135.0100042179197,1
Fe V_1471.2059,Fe V,1471.499379592739,0.000684384524717038,41882.35346385725,1
Fe V_1471.3340,Fe V,1471.5690310551006,0.0008905700282421092,31429.631233046322,1
Fe V_1472.0980,Fe V,1471.721399350779,0.003049244208850611,4405.157514078523,1
Fe V_1472.5116,Fe V,1472.0734376168882,0.0018413343511779537,7618.170528566561,1
Fe V_1472.8050,Fe V,1472.2080000000003,0.0036116763659488306,8255.165833797031,1
Fe V_1474.2722,Fe V,1474.4582507922132,0.0016032060568333811,860.6564127843071,1
Fe V_1475.3050,Fe V,1475.337391592616,0.0011916582344190015,2090.671978677239,1
Fe V_1475.6059,Fe V,1475.293408866591,0.002225113209976772,692.0583939478859,1
Fe V_1477.5340,Fe V,1478.1056398261696,0.005817717897345532,537.4154012678473,1
Fe V_1477.7992,Fe V,1478.394399999999,0.008638574193864193,483.6589126425313,1
Fe V_1478.2870,Fe V,1478.7669388599127,0.008104491064179303,625.7418736354364,1
Fe V_1478.7850,Fe V,1478.9243060541162,0.002812740990066264,361.8098819703281,1
Fe V_1479.3900,Fe V,1479.0960994102513,0.0012281760749092755,15845.12441135408,1
Fe V_1483.2574,Fe V,1483.383900266119,0.0008054228284878192,1524.7349677492539,1
Fe V_1484.2120,Fe V,1483.9162909477125,0.008773557903100556,1577.2142024211016,1
Fe V_1484.3750,Fe V,1484.0250023966496,0.005469717543110238,652.4770464047533,1
Fe V_1485.4533,Fe V,1484.9624027028826,0.0012177577964760159,15578.991404569511,1
Fe V_1485.9263,Fe V,1486.3171740975556,0.0041705933791143035,631.1398415011789,1
Fe V_1494.6412,Fe V,1494.459246624398,0.003158571432952153,367.4703851869933,1
Fe V_1495.6150,Fe V,1496.0492636611657,0.00036742596120164936,395598.29322730633,1
Fe V_1496.2648,Fe V,1496.0607446909382,0.0003635977527995623,513437.54160357884,1
Fe V_1499.2326,Fe V,1499.5316264837684,0.02476412181848254,468.2735388063423,1
Fe V_1500.5822,Fe V,1500.0923215579962,0.0017868254733780153,42954.31040606649,1
Fe V_1504.3315,Fe V,1504.7915728372768,0.0023434085061173698,2000.1237049771912,1
Fe V_1504.8480,Fe V,1504.790716126571,0.0007720131513476855,3525.619840365405,1
Fe V_1508.1512,Fe V,1507.9185841624915,0.0012953124382043824,6650.15294836452,1
Fe V_1509.7897,Fe V,1509.8642162802155,0.0008427740265558327,2093.2645119226117,1
Fe V_1511.4340,Fe V,1511.3898070669595,0.0009411482318001154,1563.3300774900933,1
Fe V_1514.8306,Fe V,1514.3867858002109,0.0005126612964738917,152455.36510151226,1
Fe V_1515.5359,Fe V,1515.984822784971,0.0004474896930425072,179232.14397657808,1
Fe V_1516.7993,Fe V,1516.438434876957,0.0014773857921295914,34464.232702936744,1
Fe V_1519.5178,Fe V,1519.7977223097312,0.0016428543588075074,10783.052385184781,1
Fe V_1525.1631,Fe V,1524.679389850927,0.0027254051958862683,20055.9141878036,1
Fe V_1530.4401,Fe V,1530.6814089542577,0.0011283091551700713,16219.32641446832,1
Fe V_1532.3289,Fe V,1532.4650069359675,0.0009154713524083513,1397.9539359159412,1
Fe V_1535.0382,Fe V,1535.1036508345126,0.0006554339509786659,5817.773727346137,1
Fe V_1543.2340,Fe V,1543.4824336379165,0.0008520862874955157,33942.235529269026,1
Fe V_1554.2180,Fe V,1554.3072215536931,0.0016021508876631221,1174.2829560035555,1
Fe V_1555.4456,Fe V,1555.5714453634225,0.0019326254279530936,402.03720546787133,1
Fe V_1557.0542,Fe V,1557.3719424092667,0.0009758767909773464,181709.00898155925,1
Fe V_1557.3100,Fe V,1557.372902614147,0.0007702175844907349,248096.7472649053,1
Fe V_1557.6467,Fe V,1557.313648731698,0.001172352781373621,165672.04937236395,1
Fe V_1563.7745,Fe V,1563.6474637556107,0.0009469294486213174,1318.547401875976,1
Fe V_1569.9810,Fe V,1569.8862682096992,0.000356280639123725,144937.05798258993,1
Fe V_1571.9100,Fe V,1572.136321456359,0.0010682045379047421,10586.689465956226,1
Fe V_1576.2143,Fe V,1576.1817856032985,0.001334989883065644,776.7810662200935,1
Fe V_1582.7979,Fe V,1583.0209531167297,0.0014585325732673548,5265.113367858705,1
Fe V_1583.9544,Fe V,1584.3789490672257,0.023944295505435382,235.54887600542125,1
Fe V_1584.5342,Fe V,1584.3344740687626,0.0063278824255548274,321.08950323532804,1
Fe V_1585.6560,Fe V,1585.3878391823969,0.000854853663250191,47800.59926488972,1
Fe V_1588.1970,Fe V,1588.4197203853626,0.000781176126647909,123990.56628471031,1
Fe V_1588.9028,Fe V,1588.8265079787425,0.008066189079495682,8967.963359668449,1
Fe V_1589.0110,Fe V,1589.2348382794432,0.013106032698563516,8614.771462170025,1
Fe V_1589.3908,Fe V,1589.9851999999998,0.033714246317634596,23456.392927690817,1
Fe V_1589.9376,Fe V,1589.6970172640467,0.0008665865658118581,119818.24013108737,1
Fe V_1593.7032,Fe V,1593.5301149604365,0.0005065578491511074,83635.76123297492,1
Fe V_1596.3679,Fe V,1596.6487162575238,0.005021370472063342,1125.1710085641137,1
Fe V_1598.8240,Fe V,1598.4615591983006,0.0019449378303276305,39642.356821896945,1
Fe V_1599.8400,Fe V,1599.3445999969063,9.512031243894105e-05,15976.660685873536,1
Fe V_1606.6786,Fe V,1606.1751866135585,0.001689049206604245,83336.81523045493,1
Fe V_1607.8330,Fe V,1608.1619211044426,0.0016915348894644372,43074.8431767412,1
Fe V_1614.1888,Fe V,1614.1699496331412,0.0008150091496957852,2399.894262807963,1
Fe V_1617.0400,Fe V,1616.5366474450896,0.002240965731336313,66074.80455961556,1
Fe V_1618.0580,Fe V,1617.754179127927,0.0009437252636386186,57077.343348899165,1
Fe V_1618.3790,Fe V,1618.8936350813588,0.00422263330843075,102028.14623172604,1
Fe V_1620.0873,Fe V,1620.1864899689012,0.000593568267953568,76708.47750508442,1
Fe V_1624.2550,Fe V,1624.3788009534564,0.0009904283207238572,1587.3205682830524,1
Fe V_1630.8433,Fe V,1630.3777155964692,0.003075400129993158,57370.190141479754,1
Fe V_1639.7918,Fe V,1639.3075275417364,0.002907350747718784,31235.17723417916,1
Fe V_1643.4256,Fe V,1643.2839310418997,0.0017157756778881294,573.8572704409171,1
Fe V_1645.7430,Fe V,1645.835357977222,0.0022129654180987317,412.0714826413331,1
Fe V_1648.7400,Fe V,1648.6715382680327,0.0007609468361675719,47764.56163696568,1
Fe V_1651.9301,Fe V,1652.3906334459903,0.002441400670514732,2456.537050619088,1
Fe V_1652.5280,Fe V,1652.4503708513957,0.0010962825964595526,2653.633043467538,1
Fe V_1654.7456,Fe V,1654.7831566927307,0.0014239861723902856,903.2078080121549,1
Fe V_1659.8940,Fe V,1660.2867352626533,0.0009567293789942727,35269.669318518325,1
Fe V_1660.5473,Fe V,1659.9508000000003,0.12077974000300869,32374.41068447045,1
Fe V_1661.0490,Fe V,1660.7317702586718,0.008385227426790189,46468.55820264368,1
Fe V_1662.7380,Fe V,1662.5558596064247,0.0015767004020818642,1570.5248776176963,1
Fe V_1668.9250,Fe V,1669.0362570755208,0.0014650717314364213,884.2661043616287,1
Fe V_1676.4380,Fe V,1676.3004384950739,0.000875717887053582,28567.557902371624,1
