line_id,species,lambda_obs,sigma_lambda_obs,chi2,n_components
Fe V_1288.7231,Fe V,1288.3704397527565,0.014384504083791685,880.8334856947861,1
Fe V_1289.5369,Fe V,1289.6400950125385,0.0009444622914101169,2039.2413281213935,1
Fe V_1291.1881,Fe V,1290.8604457752442,0.001396816208701477,25299.107275424896,1
Fe V_1293.1270,Fe V,1293.2710450092277,0.0007358481536659042,4854.986138026223,1
Fe V_1293.3059,Fe V,1293.2654036240012,0.0006328570151138097,4991.15751887239,1
Fe V_1297.5453,Fe V,1297.620963396202,0.0008883161118802784,2186.3967911804625,1
Fe V_1300.6095,Fe V,1301.1095371769463,0.0013448423524938327,18252.715305302736,1
Fe V_1300.8450,Fe V,1301.242972946003,0.0021000371103810766,6302.775759419421,1
Fe V_1303.0834,Fe V,1303.329494057,0.002199914724247354,2027.4991485278852,1
Fe V_1303.4853,Fe V,1303.2794121902018,0.0017190499920288183,2562.6410395325825,1
Fe V_1304.8140,Fe V,1304.670551024701,0.00021304516840183884,663902.8778746236,1
Fe V_1305.9674,Fe V,1306.1815956665378,0.0018142187951460647,3913.8809280705873,1
Fe V_1306.0803,Fe V,1306.1809202896359,0.001797717624674985,3916.8703416296676,1
Fe V_1307.2190,Fe V,1307.5231017516876,0.0021358305673722737,3262.0288920947105,1
Fe V_1307.4242,Fe V,1307.4954658520614,0.001546559892156044,3789.9504259493588,1
Fe V_1310.7510,Fe V,1311.1003272351038,0.0005513742761578598,517536.2692539468,1
Fe V_1311.2378,Fe V,1310.8295644924192,0.002773090640551683,627493.577820158,1
Fe V_1311.8290,Fe V,1311.2406911617795,6.483235851611572e-07,926385.2809842493,1
Fe V_1313.5851,Fe V,1313.4194882105505,0.000805934908163948,2845.7362373372102,1
Fe V_1314.5256,Fe V,1314.940836473263,0.005979256892852097,5124.029845733307,1
Fe V_1320.4116,Fe V,1320.5198855771146,0.0006049716475929728,1681.7078398940387,1
Fe V_1321.3424,Fe V,1321.5630037584488,0.0014585611033627998,4900.234486510884,1
Fe V_1321.4905,Fe V,1321.5852232759303,0.0013808236701186713,5486.508115800234,1
Fe V_1321.8507,Fe V,1321.5673556769593,0.0021954067068714216,5427.659183448185,1
Fe V_1323.0938,Fe V,1323.3750021129651,0.000398861185203806,652.4671604731295,1
Fe V_1323.2693,Fe V,1323.3750017906525,0.00039885054241950294,647.4639147792204,1
Fe V_1325.7838,Fe V,1326.2746259147157,0.0025170666421470674,21280.403002427818,1
Fe V_1327.1006,Fe V,1327.593662530545,0.002223201381048025,29780.987940639476,1
Fe V_1329.0215,Fe V,1329.0388892123535,0.0011606135061760202,1058.827361627413,1
Fe V_1331.1860,Fe V,1331.3197695761373,0.0004157480548574011,493113.40415256895,1
Fe V_1331.6390,Fe V,1331.242053622619,0.0006651364552597637,317583.84797703393,1
Fe V_1332.9697,Fe V,1333.1550926628959,0.0008704776561756967,5479.159094587262,1
Fe V_1336.0377,Fe V,1336.0464565812845,0.0012504872456080684,7409.618104841291,1
Fe V_1337.2869,Fe V,1337.0753012646255,0.003785293234750729,601.7345566162176,1
Fe V_1338.8076,Fe V,1338.3102681915302,0.0013741221602516507,23644.992458521672,1
Fe V_1339.6900,Fe V,1339.9439414974424,0.0011331331326714846,17714.73188939503,1
Fe V_1350.5374,Fe V,1350.0563682061813,0.0025399532644225196,3876.6401655897143,1
Fe V_1350.6724,Fe V,1351.1843540486118,0.0,16940.157685192833,1
Fe V_1350.9483,Fe V,1351.5427999999997,0.006955316825262285,1649.346448978144,1
Fe V_1351.7563,Fe V,1351.801071775274,0.0015618562633182057,964.1363039461905,1
Fe V_1355.6223,Fe V,1355.9071726966572,0.0011285425962622444,6942.619612034963,1
Fe V_1356.2369,Fe V,1355.9622057462377,0.0010050395396150652,9343.664072790614,1
Fe V_1357.1121,Fe V,1356.5523929096619,0.001584771476184983,37835.302617020265,1
Fe V_1357.6760,Fe V,1358.180857663014,0.0020982310910770624,7226.67548534844,1
Fe V_1357.8549,Fe V,1358.3073203973431,0.0017139845675309831,8063.583692965447,1
Fe V_1358.3840,Fe V,1358.807822402305,0.003989564452758326,1076.0969128800716,1
Fe V_1358.5646,Fe V,1358.9595208650899,0.005082091897970629,1390.50100814552,1
Fe V_1359.0060,Fe V,1359.0318192669527,0.0022033484831931096,1019.8294257199207,1
Fe V_1359.4034,Fe V,1359.1216062324263,0.0016031257253061755,5029.212016915404,1
Fe V_1361.4440,Fe V,1361.8247210454053,0.0029577371230245795,3472.556561851426,1
Fe V_1361.8280,Fe V,1361.760786715156,0.00106394134909417,5101.587402788172,1
Fe V_1362.8639,Fe V,1363.2089936023158,0.0020185615453639397,194771.1189640794,1
Fe V_1363.0758,Fe V,1363.6723999998133,0.0233587351049557,268811.2365024221,1
Fe V_1363.6431,Fe V,1363.3183759927547,0.0005082432886492213,253570.68635661597,1
Fe V_1364.8201,Fe V,1365.0930073995848,0.005041420012612651,1386.3492329442342,1
Fe V_1365.1143,Fe V,1365.1010531586537,0.004597197489020298,2393.3436593681945,1
Fe V_1365.5742,Fe V,1365.13448784897,0.01593483722111637,2139.2556410342304,1
Fe V_1370.3038,Fe V,1369.8072214318063,0.002275582226464021,24483.08755332689,1
Fe V_1371.2188,Fe V,1370.889804875758,0.0010746793467992163,17055.205531460815,1
Fe V_1371.9858,Fe V,1372.2094062188962,0.0004751780851426671,307229.4436965947,1
Fe V_1372.6536,Fe V,1372.194592821891,0.0005877393971507189,274418.0184422438,1
Fe V_1373.5868,Fe V,1373.6010772462218,0.0012576480916414862,9165.711459259193,1
Fe V_1373.6770,Fe V,1373.609379132173,0.001329527336668559,9369.87463233414,1
Fe V_1373.9646,Fe V,1373.6467703286598,0.0012265660113640695,8832.407929131774,1
Fe V_1374.1180,Fe V,1373.7051359310237,0.0008089315231167351,5927.413496140545,1
Fe V_1375.7851,Fe V,1375.8124429670224,0.000472792589383585,245507.00136304888,1
Fe V_1376.3367,Fe V,1375.892672531584,0.0004821091966698733,153554.23763432476,1
Fe V_1376.4511,Fe V,1375.9648423755116,0.0004432475430673363,131184.1565757138,1
Fe V_1378.5620,Fe V,1378.912879585207,0.0004977822984974587,269611.071538477,1
Fe V_1379.2046,Fe V,1378.6361567579684,0.0062735102852468,172913.75981333342,1
Fe V_1380.1140,Fe V,1380.3193427739857,0.0014005707608023585,7492.551908225392,1
Fe V_1382.5606,Fe V,1382.7172216091083,0.005668434140150056,318.7428827661207,1
Fe V_1384.0585,Fe V,1384.2894386165183,0.0012894369971727865,3453.889327394635,1
Fe V_1384.2003,Fe V,1384.3263108209303,0.001261076521331756,4177.63792318659,1
Fe V_1384.6837,Fe V,1384.3105121216827,0.004162110672333678,565.2430866123908,1
Fe V_1385.3120,Fe V,1384.7475457987562,0.005044298693628333,1328.0416025170234,1
Fe V_1386.4670,Fe V,1386.7432131833464,0.0011744411637433921,15023.225568135013,1
Fe V_1388.0401,Fe V,1388.2630262378827,0.0005938580765685403,271088.9552515783,1
Fe V_1388.1938,Fe V,1388.2441597772918,0.0005130986909625193,303656.9343344434,1
Fe V_1388.3235,Fe V,1388.2388987426252,0.000485052754327417,253267.99482515533,1
Fe V_1389.0048,Fe V,1389.3699203250915,0.0012230417351384356,163501.0599266128,1
Fe V_1390.7138,Fe V,1390.5560424353887,0.001596226505056467,1115.8635473019417,1
Fe V_1390.9690,Fe V,1390.5675104138784,0.002122495435268746,5028.299277777661,1
Fe V_1392.2725,Fe V,1392.4608184893477,0.0010724141861837887,4625.264043219311,1
Fe V_1392.9400,Fe V,1392.4362927270902,0.0077389095841390075,645.0253538646818,1
Fe V_1393.0706,Fe V,1392.544249545535,0.006211251513321108,974.7389085373087,1
Fe V_1394.2712,Fe V,1394.4649768054758,0.0008383185970273913,175056.44391724074,1
Fe V_1394.6013,Fe V,1394.0040000000001,0.06593164246583272,88584.5936634596,1
Fe V_1394.6686,Fe V,1394.3172302185671,0.023776805756216844,68839.19520081814,1
Fe V_1395.4411,Fe V,1395.1243769348198,0.0004967771928585093,275702.9021304216,1
Fe V_1397.7545,Fe V,1397.8688660883697,0.0008966669191072163,6205.027396857196,1
Fe V_1397.9730,Fe V,1397.8432252307318,0.0011026655247016672,2590.5974820819283,1
Fe V_1398.1624,Fe V,1397.8248854696656,0.00199327397351881,2683.1195401502614,1
Fe V_1401.5384,Fe V,1401.5987052813819,0.0011714930103703214,1041.4958676459644,1
Fe V_1404.0438,Fe V,1404.0104741052573,0.000988127905347599,1919.4386727494789,1
Fe V_1404.2589,Fe V,1403.988073058668,0.0012814313767609753,896.4818062751931,1
Fe V_1406.6710,Fe V,1407.1087091925822,0.004691101637964451,3455.910159461698,1
Fe V_1406.8220,Fe V,1407.4179999999997,0.01450238149698395,6450.9362073600305,1
Fe V_1407.0098,Fe V,1407.60799996931,0.020106553933790464,6038.198141726749,1
Fe V_1407.2470,Fe V,1407.8435999999997,0.020435123267160862,5802.023839982419,1
Fe V_1407.5640,Fe V,1408.1627999998532,0.023828233501117946,3049.293605601549,1
Fe V_1408.1190,Fe V,1408.5869621655763,0.017155355359214978,839.5447313573875,1
Fe V_1408.7993,Fe V,1409.3939999999998,0.049204474511059415,3584.271707551322,1
Fe V_1409.0254,Fe V,1409.4755925156012,0.059066617575684835,6769.963553886286,1
Fe V_1409.2236,Fe V,1409.1178870279439,0.0026611416868246073,10224.108448143348,1
Fe V_1409.4510,Fe V,1409.2231878050027,0.002408418364750352,10020.916107836525,1
Fe V_1409.7226,Fe V,1409.358439527436,0.0024318726434676627,13325.309393897005,1
Fe V_1409.8484,Fe V,1409.416000890686,0.0030677051811194792,11109.034134025038,1
Fe V_1411.0703,Fe V,1410.9598930617024,0.00129027306809011,1577.9882470706314,1
Fe V_1411.5675,Fe V,1411.0563578681388,0.003217115083363519,6702.2642183551925,1
Fe V_1414.8320,Fe V,1415.1482680698236,0.005485971974605704,3177.6107094928607,1
Fe V_1416.2196,Fe V,1416.4266933729111,0.0008005550684766727,242907.36830190592,1
Fe V_1416.8290,Fe V,1416.4442984674595,0.0005750758420654271,169750.02855834283,1
Fe V_1417.0030,Fe V,1416.5517423989456,0.0005244795893961261,141832.5766408947,1
Fe V_1418.1223,Fe V,1418.1313244836606,0.0010864040706286518,2361.974639971965,1
Fe V_1420.4180,Fe V,1420.6920422800442,0.0035033990936003023,1927.3409892323903,1
Fe V_1420.6049,Fe V,1420.7297232400524,0.0029194944778778062,1962.3323622986557,1
Fe V_1420.7486,Fe V,1420.7223503255914,0.0030607646457482154,1930.0470211280103,1
Fe V_1421.0167,Fe V,1420.7276646029006,0.004676766008193246,1620.5227392116926,1
Fe V_1421.9775,Fe V,1421.4892132590705,0.004316272283029799,799.9519572276404,1
Fe V_1422.4802,Fe V,1422.9655767242768,0.0044772524336594175,1145.8303222115399,1
Fe V_1425.0834,Fe V,1425.5780470730006,0.002805155418277352,21644.78666526728,1
Fe V_1426.4346,Fe V,1426.0773253386712,0.004300872754982986,3242.5358032626605,1
Fe V_1427.8145,Fe V,1427.8073652116852,0.0011972702477837654,1284.2323466455,1
Fe V_1429.0058,Fe V,1429.3889741404098,0.005809874264784822,2840.885545448292,1
Fe V_1429.3300,Fe V,1429.2856556694235,0.0012994317703826778,4863.73031767339,1
Fe V_1429.4691,Fe V,1429.290885988957,0.001825038173099636,7704.198745132758,1
Fe V_1430.3130,Fe V,1430.3008823621083,0.0025122138196935298,8498.601492243986,1
Fe V_1430.5730,Fe V,1430.3000232128006,0.0024268985155194607,6074.2083911847885,1
Fe V_1430.7552,Fe V,1430.3214193305887,0.004161324345417668,6941.0116333022725,1
Fe V_1431.8875,Fe V,1431.7312803105674,0.0015863719109042787,779.8619822251752,1
Fe V_1435.0474,Fe V,1435.015455439495,0.0011939819716357929,1722.7007631397323,1
Fe V_1440.5290,Fe V,1440.5687021838742,0.00041158373430080634,262915.9968660998,1
Fe V_1440.7939,Fe V,1440.5687144288954,0.00041270428004961925,266373.1631774014,1
Fe V_1442.2167,Fe V,1441.7056457789065,0.0,198642.52081464257,1
Fe V_1443.1662,Fe V,1442.7230889905059,0.0018618410184777685,32214.05318869658,1
Fe V_1446.2860,Fe V,1446.3446966279987,0.0008107173088840128,2718.546039077568,1
Fe V_1447.7045,Fe V,1447.3881441518924,0.0014009394944810318,29082.42449392684,1
Fe V_1448.8487,Fe V,1448.7908394529554,0.0009382683238191035,9616.960613907617,1
Fe V_1449.9290,Fe V,1450.0874111020664,0.0017257889677201922,1653.303560611289,1
Fe V_1451.1020,Fe V,1451.0769581501672,0.0003823515015872681,230157.1034593787,1
Fe V_1451.2660,Fe V,1451.076940863472,0.000383820721904989,230685.16997294003,1
Fe V_1453.6160,Fe V,1453.8815019687822,0.0007503914782024095,14221.789286152536,1
Fe V_1454.2410,Fe V,1453.8575259774614,0.004101975567003787,3182.931511967383,1
Fe V_1454.4700,Fe V,1454.0463219830694,0.002971854265570687,3170.051959494778,1
Fe V_1454.7020,Fe V,1454.242815132006,0.0023148901683835046,12033.394173448847,1
Fe V_1455.5570,Fe V,1455.021327607667,0.001311786695485981,229924.65112865565,1
Fe V_1455.7120,Fe V,1456.2963801374885,0.0026805700006426064,221237.01857354539,1
Fe V_1456.1622,Fe V,1456.4164703250003,0.0005101636275466571,63410.113887962805,1
Fe V_1456.2890,Fe V,1456.4670122864786,0.0005894697575934934,28757.030627742708,1
Fe V_1459.2560,Fe V,1459.6539981152862,0.00038299046799494953,302281.514616626,1
Fe V_1459.8330,Fe V,1459.703844873349,0.0004354781327134955,398782.7770289964,1
Fe V_1460.7298,Fe V,1460.8414716301718,0.0009735375362596978,7893.172166588123,1
Fe V_1461.0540,Fe V,1460.8050396101225,0.0017386154714632296,1182.133321140795,1
Fe V_1462.5641,Fe V,1462.907730137076,0.0018095810526149794,2509.3298653279744,1
Fe V_1462.6350,Fe V,1462.924760051579,0.0017404719966340465,2237.999415524121,1
Fe V_1463.0650,Fe V,1462.9064434481509,0.000929411564681261,5889.097403152034,1
Fe V_1464.2202,Fe V,1464.0132716519663,0.00150709552547948,4561.140229664282,1
Fe V_1464.6850,Fe V,1464.173403297377,0.0026300701992264934,17260.424298913968,1
Fe V_1464.8730,Fe V,1465.0220251185558,0.0,42960.79536913838,1
Fe V_1466.6498,Fe V,1466.5170495427735,0.005359983869220471,1921.9290760494025,1
Fe V_1468.9080,Fe V,1469.1403328283393,0.0014944700216231498,3771.972213402807,1
Fe V_1469.0000,Fe V,1469.1612061043006,0.0015113837852550034,4182.5805405153405,1
Fe V_1469.5986,Fe V,1469.0008000000003,0.016300063563180315,3165.196818884051,1
Fe V_1471.2059,Fe V,1471.499362515064,0.0006844809153548447,41845.56785088729,1
Fe V_1471.3340,Fe V,1471.5690010038184,0.0008905998281116089,31409.771423951974,1
Fe V_1472.0980,Fe V,1471.7213666626603,0.0030492469659602938,4405.547845923346,1
Fe V_1472.5116,Fe V,1472.0733745684545,0.00184223641780483,7610.4367511175915,1
Fe V_1472.8050,Fe V,1472.2080000000003,0.00361127267881383,8254.497748378482,1
Fe V_1474.2722,Fe V,1474.4581297682041,0.001602837566924157,857.5685480568158,1
Fe V_1475.3050,Fe V,1475.3375567497706,0.001191913251919025,2090.7963941206413,1
Fe V_1475.6059,Fe V,1475.2935808221641,0.002225199128395815,692.2728354566042,1
Fe V_1477.5340,Fe V,1478.1057651158487,0.005828312266208469,535.4323913454937,1
Fe V_1477.7992,Fe V,1478.3943999999995,0.008648137769577737,482.7290503917992,1
Fe V_1478.2870,Fe V,1478.7669238516676,0.00811283501827147,625.0912721721797,1
Fe V_1478.7850,Fe V,1478.9240869038783,0.0028134066169201322,361.7341832676778,1
Fe V_1479.3900,Fe V,1479.096040556964,0.001229016449028801,15832.508745868472,1
Fe V_1483.2574,Fe V,1483.3839119239383,0.0008055775515312897,1524.1647896489612,1
Fe V_1484.2120,Fe V,1483.917287515022,0.008726138507613111,1576.315017710875,1
Fe V_1484.3750,Fe V,1484.025298273041,0.005463716114422723,650.7931877313746,1
Fe V_1485.4533,Fe V,1484.9624376087731,0.0012158823031740648,15577.365659251835,1
Fe V_1485.9263,Fe V,1486.3173817867564,0.004170881194568919,631.4452066827334,1
Fe V_1494.6412,Fe V,1494.4593062517338,0.0031613388257187053,366.53502899823445,1
Fe V_1495.6150,Fe V,1496.0495172782514,0.00036765654915173147,395701.2753979622,1
Fe V_1496.2648,Fe V,1496.060703850398,0.0003607079084077451,513605.1084861156,1
Fe V_1499.2326,Fe V,1499.5220186077595,0.024004018287540466,465.64661322749157,1
Fe V_1500.5822,Fe V,1500.092317251366,0.0017886325011158232,42838.36585124657,1
Fe V_1504.3315,Fe V,1504.7915739444218,0.0023448932025788363,1997.135310764425,1
Fe V_1504.8480,Fe V,1504.7906920437858,0.0007723728691249611,3522.8641043206344,1
Fe V_1508.1512,Fe V,1507.9186777332618,0.0012952302405799272,6635.513513936883,1
Fe V_1509.7897,Fe V,1509.8642556560078,0.0008432201015555597,2090.6008667344436,1
Fe V_1511.4340,Fe V,1511.3898212048698,0.000941032373692594,1563.6176983700286,1
Fe V_1516.7993,Fe V,1516.4383609583629,0.001477820023245632,34470.572019771374,1
Fe V_1519.5178,Fe V,1519.7978550625664,0.001644808152837726,10775.51042338459,1
Fe V_1525.1631,Fe V,1524.6793907976635,0.0027281914679286043,19988.61574365419,1
Fe V_1530.4401,Fe V,1530.6814772297498,0.001128983531970023,16219.772213014168,1
Fe V_1532.3289,Fe V,1532.465000580769,0.0009157265152905511,1397.0436275917104,1
Fe V_1535.0382,Fe V,1535.1036335405086,0.00065559689816393,5814.785871223556,1
Fe V_1543.2340,Fe V,1543.4823190104573,0.0008519659572052642,33864.23231655915,1
Fe V_1554.2180,Fe V,1554.3072556016457,0.0016040757087982954,1173.1375504971106,1
Fe V_1555.4456,Fe V,1555.5713380900602,0.0019338839904505833,401.72134999484456,1
Fe V_1557.0542,Fe V,1557.3720087444192,0.0009748722454101444,181708.238515919,1
Fe V_1557.3100,Fe V,1557.3728627454989,0.0007698502432097633,248043.59500214522,1
Fe V_1557.6467,Fe V,1557.3134700999876,0.0011737132098311534,165675.51347930825,1
Fe V_1563.7745,Fe V,1563.6480164623847,0.0009361714642591733,1356.1541910640594,1
Fe V_1569.9810,Fe V,1569.886240015535,0.0003575426754796886,144957.22837728425,1
Fe V_1571.9100,Fe V,1572.1342789002033,0.0010537505648878617,10354.153739371002,1
Fe V_1576.2143,Fe V,1576.1817399514339,0.0013356550605075114,776.1263462216455,1
Fe V_1582.7979,Fe V,1583.0210424111467,0.001459871986644026,5265.865315149256,1
Fe V_1583.9544,Fe V,1584.3774542981457,0.02378434557373731,235.8047160544163,1
Fe V_1584.5342,Fe V,1584.3336552142882,0.006348683143026846,320.8211608191046,1
Fe V_1585.6560,Fe V,1585.3878457385326,0.0008550029155840793,47757.864176729825,1
Fe V_1588.1970,Fe V,1588.4197197165713,0.0007811588230037532,123988.25243770248,1
Fe V_1588.9028,Fe V,1588.8271832247042,0.008054247933563316,8969.6828052849,1
Fe V_1589.0110,Fe V,1589.2355654148603,0.013146274691892753,8617.121109253643,1
Fe V_1589.3908,Fe V,1589.9851999999998,0.033697656511863336,23480.148919144336,1
Fe V_1589.9376,Fe V,1589.6969431944387,0.0008664135572092677,119828.46586199547,1
Fe V_1593.7032,Fe V,1593.5299304847422,0.0005616227174329254,84886.79774309124,1
Fe V_1596.3679,Fe V,1596.6490058468523,0.0050336221952412144,1124.6657137213176,1
Fe V_1598.8240,Fe V,1598.4614869440852,0.0019457469275879103,39605.59815019903,1
Fe V_1599.8400,Fe V,1599.3466171845437,341.0886904187289,16027.078738102096,1
Fe V_1606.6786,Fe V,1606.0820001349678,524041834.3898509,89808.57647270188,1
Fe V_1607.8330,Fe V,1608.16199290569,0.0016922868269110963,43030.9028202338,1
Fe V_1614.1888,Fe V,1614.1699491794477,0.0008152358458551034,2398.2386600490827,1
Fe V_1617.0400,Fe V,1616.5366455459348,0.0022410395818901895,66086.47164051137,1
Fe V_1618.0580,Fe V,1617.7541565780257,0.0009437432805838862,56965.227395603746,1
Fe V_1618.3790,Fe V,1618.8933656817617,0.004197957304333371,101970.72926685572,1
Fe V_1620.0873,Fe V,1620.1866020050975,0.0005930739563464084,76681.63917349916,1
Fe V_1624.2550,Fe V,1624.3788483802089,0.0009906736372906739,1586.0977166569523,1
Fe V_1630.8433,Fe V,1630.377756489262,0.003075215967323771,57315.384823254666,1
Fe V_1639.7918,Fe V,1639.3074342425125,0.0029067865693637486,31263.183625184884,1
Fe V_1643.4256,Fe V,1643.2838402606753,0.001715627301038924,574.3284304993117,1
Fe V_1645.7430,Fe V,1645.8352726382507,0.0022140413032617047,411.82020640736107,1
Fe V_1648.7400,Fe V,1648.6716296857714,0.0007604378802526408,47768.55510414453,1
Fe V_1651.9301,Fe V,1652.390667937524,0.002440401188212704,2461.6683781209376,1
Fe V_1652.5280,Fe V,1652.450489779835,0.001096373396531611,2649.0929545442164,1
Fe V_1654.7456,Fe V,1654.7832945882662,0.0014248685868089707,902.2783924001706,1
Fe V_1659.8940,Fe V,1660.2868019570444,0.000956693215904248,35264.320591305295,1
Fe V_1660.5473,Fe V,1659.9508000000003,0.1208217945249173,32398.355328626305,1
Fe V_1661.0490,Fe V,1660.73166582978,0.008388455047310587,46469.306031429565,1
Fe V_1662.7380,Fe V,1662.5558085965058,0.0015755046237475152,1575.7583508151847,1
Fe V_1668.9250,Fe V,1669.0362463893491,0.001465421850197632,883.877391885162,1
Fe V_1676.4380,Fe V,1676.3004403877535,0.0008759607774901287,28565.9790676257,1
