line_id,species,lambda0_ang,lambda_obs,sigma_lambda_obs,depth,width,continuum_c0,continuum_c1,chi2_local,reduced_chi2_local,asymmetry,snr,window_contam,flags,n_components,q_cm1,lambda0_unc_ang
line_0068,Fe V,1279.5917,1279.820124313553,0.0006635247197286667,-0.1556358711761926,0.01729062154089373,1.0267732914686236,-0.03493776269327217,969.4592865255462,6.463061910170308,-0.6094842036193386,17.85597519016374,0.5515808773065427,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2748,0.004
line_0076,Ni V,1284.475,1284.6633323580652,0.02343094991476936,-0.0824683205275284,0.24702270883254765,1.3207028460147074,-0.46912140728874935,590.9001802777912,3.9393345351852744,-0.18918013061159872,11.310897851770187,0.271212865903674,BLEND_SUSPECT;MULTI_MINIMA,2,2751,0.005
line_0085,Fe V,1293.127,1293.0706028961156,0.005798371279201988,-0.09499562026583819,0.14548311012474274,1.009151300932262,-0.010334501804940058,853.8164964927385,5.692109976618256,0.6541409485001493,16.091538385326068,0.1671065904272869,BLEND_SUSPECT;MULTI_MINIMA,2,2635,0.004
line_0099,Ni V,1307.599,1307.6874786323829,0.004465292500705973,-0.10888883583256659,0.18977695586031293,1.015964929728596,-0.020436784802869267,2555.0160800062854,17.033440533375234,0.387000703805807,12.843305928390203,0.4656046777711998,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1384,0.002
line_0101,Fe V,1311.2378,1311.2891582556804,0.01313336371981942,-0.13229911095401192,0.3487641602401869,0.8251841746348033,-0.10429653375718506,748.3858024603512,5.02272350644531,0.9867907104851628,19.747372688643843,0.31055244107001606,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2389,0.004
line_0102,Ni V,1311.557,1311.3481511788607,0.0014917094432563174,-0.04643836353361608,0.010499876504719586,1.526720266729903,0.6256854346295708,2712.9043983303527,18.207412069331227,-0.7277667215812863,6.952615498110281,0.48844373902623184,BLEND_SUSPECT;MULTI_MINIMA,2,3747,0.002
line_0124,Fe V,1329.0215,1329.1507043540119,0.009491629963421644,-0.13537764384471418,0.21993148909108803,1.019961391126068,-0.00028099847968523643,1124.8351314871397,7.498900876580931,-0.3071823200143527,16.959545628061807,0.20857963189946177,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2410,0.004
line_0126,Fe V,1331.639,1331.830088125955,0.021118272696272707,-0.20990984517190747,0.26083392710779524,1.7046715016567635,-0.9447949957467933,1196.6592488021797,7.977728325347865,0.4024104869646877,20.37676263166619,0.16351019385083085,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2311,0.004
line_0128,Ni V,1333.964,1334.0988166447912,0.006783407619473649,-0.2526941873910459,0.1462414462455884,1.0188982344590527,0.017105723200580406,498.6710894943154,3.3244739299621027,0.7249741025935674,25.00629948285914,0.1461062416085727,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3464,0.002
line_0153,Fe V,1361.444,1361.3360204966991,0.002856068054871751,-0.331404704247674,0.1622520737260959,1.9720515013572297,1.4301687058890793,2925.4042078826496,19.502694719217665,-0.19455871979725256,28.366019877521396,0.15127799576371057,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2521,0.004
line_0161,Fe V,1370.3038,1370.3648542871238,0.00728746554086892,-0.23712108789793174,0.18602132878875438,0.9701092013346194,-0.10526216825468868,2082.106950364376,13.880713002429175,0.6749417500091061,21.032361458412268,0.2670130479654174,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1606,0.004
line_0188,Fe V,1392.2725,1392.5209303668826,0.02027327387199457,-0.06641608566898649,0.2599931450967094,0.8964770971415446,-0.2499605876018604,488.1446013311871,3.2542973422079142,0.9273454626061269,7.436649550227713,0.11820308811015957,BLEND_SUSPECT;MULTI_MINIMA,2,2392,0.004
line_0192,Fe V,1394.6013,1394.7377453614695,0.005145900452557753,-0.06065877273655507,0.3225622713894189,0.7440188926385487,0.09489043681944744,1224.962984804033,8.166419898693555,-0.9111571326758287,8.319218640082154,0.21866148900826268,BLEND_SUSPECT;MULTI_MINIMA,2,2555,0.004
line_0199,Fe V,1404.0438,1404.303434580678,0.030735301421138936,-0.0461170653845453,0.21696205554317327,0.9959599833964515,-0.02852102638280569,186.7012657189315,1.2446751047928766,0.11552740154760333,3.5653045548772577,0.2510403074592605,BLEND_SUSPECT;MULTI_MINIMA,2,2128,0.004
line_0213,Fe V,1411.0703,1411.565927140921,0.0009307692095212326,-0.1237492722171718,0.016829223610244984,1.098853196246174,0.1974447588010064,235.85748527374307,1.5723832351582872,-0.2850404971972256,7.476125275490738,0.30092985038698905,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3620,0.004
line_0214,Fe V,1411.5675,1411.6077089412004,0.004976081105222523,-0.13247463049112473,0.08931804420538886,1.1906839595847274,-0.3850712230571084,902.8447662257565,6.01896510817171,0.8104484094143095,7.770376616393845,0.6082653701043969,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1609,0.004
line_0221,Fe V,1420.6049,1420.60791521295,0.008769131320920526,-0.18693131289506226,0.14012035754177396,1.3794461361999337,-0.5782679501703756,1459.7179499655977,9.731452999770651,-0.2883807272221065,10.522682794286089,0.5558795858699357,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2368,0.004
line_0226,Fe V,1425.0834,1425.0644579764964,0.0272812669907673,-0.18959862464830757,0.17922394878784392,1.2134377140622044,-0.39589095822734455,647.9693467485499,4.319795644990333,-0.8085107662512093,16.30619434806675,0.26216477158260215,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1372,0.004
line_0229,Fe V,1429.0058,1429.2221723364137,0.029978885032033522,-0.11205382818078113,0.3928493059098937,2.029931643027973,1.1503907313116084,1803.5147863545117,12.104126082916185,0.5779835008621531,13.677449621800713,0.21330909554600522,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1956,0.004
line_0232,Fe V,1430.313,1430.4103050325916,0.0029070089392711517,-0.31397533912008013,0.266931132306237,1.0750461671034475,0.0593009160588298,1419.6244233304847,9.527680693493185,-0.041435947649263186,28.740308844847764,0.24954738050727734,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2449,0.004
line_0235,Fe V,1431.8875,1431.9466501809486,0.008117973858550797,-0.2514316586333686,0.11363589068400305,1.0248862922563098,0.009121532171376442,690.2269703905308,4.601513135936872,-0.9816444906750633,19.36611289564604,0.235330575498418,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1062,0.004
line_0236,Fe V,1435.0474,1435.1558502833223,0.0010651706562141493,-0.1606746338168512,0.01865843631959746,1.0061489312698433,0.005519562711948213,214.29985543898206,1.438254063348873,-0.7532962397826959,12.150670844280215,0.46308426387547796,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1505,0.004
line_0238,Fe V,1440.7939,1441.0065081506948,0.0030469543149964583,-0.2657564751113932,0.2892184162743598,1.1088094120575658,0.11377867760646702,2962.1292991962687,19.747528661308458,-0.21996322576484745,23.748249010442986,0.30967312410444897,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2674,0.004
line_0242,Fe V,1447.7045,1447.6509026282404,0.006657719799942243,-0.21702250761985653,0.1597696619160083,1.0511114568309543,-0.0022564935545665173,1030.8391284635309,6.872260856423539,0.6667197098227469,22.664321884897628,0.14516633473309912,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3201,0.004
line_0244,Fe V,1449.929,1450.055053845324,0.005375707005454827,-0.18268673893811793,0.20188361701200208,1.013709854664897,0.00047564832540583586,857.451844290629,5.716345628604193,-0.18081613961859885,16.230105750443908,0.23304123588323514,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2535,0.004
line_0246,Fe V,1451.266,1451.3095137690332,0.01502315468117984,-0.1903266152235571,0.23606113701495254,1.039514972487541,0.002318718284624208,496.51265596997916,3.3100843731331944,0.302132805198927,18.225513519642334,0.12463189663989797,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1997,0.004
line_0265,Fe V,1466.6498,1466.772027218426,0.0029296133478268886,-0.23189506430777085,0.1041331279684073,0.991987089251224,0.01320845317488902,1139.3587112648888,7.595724741765926,0.5267832932497307,19.55178984837069,0.29085514377201854,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2212,0.004
line_0271,Fe V,1472.098,1472.2167692789794,0.0006388334065645377,-0.1091363527575544,0.020424046716451948,0.9059060830593109,0.0039230289958319025,1561.453289617866,10.40968859745244,0.9551073075374898,20.32043592715993,0.40383752343735113,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2264,0.004
line_0274,Fe V,1474.2722,1474.4284155813061,0.006962470131710614,-0.2292797049841082,0.19282725464013462,1.0191842703959246,0.020821765252956915,481.61025863270993,3.2107350575513993,0.4512896848296948,25.218424720582558,0.11310435781022264,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3111,0.004
line_0281,Fe V,1479.39,1479.44195531674,0.005956206881946888,-0.26241043930642693,0.4290266876626361,1.2564040568647101,-0.030041987688230725,863.6873767680801,5.796559575624698,-0.07528621283040876,31.719359023375993,0.1700727533993748,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1410,0.004
line_0283,Fe V,1484.212,1484.2968019255998,0.02567971737162288,-0.1203840564555112,0.18259701772320971,3.1939433738539798,-1.2856572037821918,647.6535796598195,4.317690531065463,0.21610598172446843,11.858551278543583,0.27784987655789495,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1587,0.004
line_0287,Fe V,1494.6412,1494.8012298505391,0.03292266982111646,-0.17513137115420252,0.1698711080015229,1.0095649146835588,0.019510268462173304,227.21069931086276,1.5147379954057518,0.6191649111224947,16.606857146560948,0.14858988134661735,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1006,0.004
line_0295,Fe V,1509.7897,1509.9587029695733,0.00463085226642695,-0.35820835323913425,0.12252235248919795,1.0303456818752899,-0.007507537698895242,1325.4990776159177,8.836660517439451,0.8808744129097253,31.54380984043985,0.19717397990791374,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2230,0.004
line_0299,Fe V,1516.7993,1517.0425347694147,0.00993425093227792,-0.10178048689080288,0.14255341179448233,1.0033852083777544,0.007116033863396222,363.238040055115,2.4215869337007665,-0.45072278463198756,10.497652323331527,0.22719515133327323,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2965,0.004
line_0300,Fe V,1519.5178,1519.689060678305,0.004340901263449624,-0.37036896445607104,0.16003799018459824,1.026983980514824,0.00871472156845326,1042.140175021272,6.94760116680848,0.6873327372964105,33.45972884771559,0.14209448921577372,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2044,0.004
line_0302,Fe V,1530.4401,1530.3828990317613,0.009404284073111717,-0.12627811102898245,0.2085416077941024,1.1149934400053754,-0.21751018989454324,536.253298763299,3.5750219917553263,-0.23101379402171338,9.646132525642004,0.39159757818324903,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2013,0.004
line_0303,Fe V,1532.3289,1532.477504797819,0.007637500703866211,-0.21353793235033602,0.2314212446019424,1.052538298867787,0.008020821042314573,1367.3945557783134,9.115963705188756,-0.41862030167113373,21.252379195090448,0.17865043524520466,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1900,0.004
line_0304,Fe V,1535.0382,1535.2515894637413,0.011967123646877196,-0.24532713360533465,0.12090129125880139,1.0094185887655351,0.0033758952049917465,722.7183945826882,4.818122630551255,0.7578793144538671,17.99666304828032,0.2820273981611984,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,905,0.004
line_0305,Fe V,1543.234,1543.4890070588542,0.014310899469352963,-0.2978144579084746,0.1726981097107043,1.4989003831675234,0.9631859016397614,1887.1959796822648,12.581306531215098,0.9834504422492998,20.765840142567892,0.2836639809391701,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2774,0.004
line_0306,Fe V,1554.218,1554.3740230349874,0.0032936353722790796,-0.34791993356495443,0.1564087529326752,1.0135802532959437,0.012169284518461231,836.6219554286417,5.5774797028576115,0.5445913947907508,26.99358560241208,0.12889680914732604,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1456,0.004
line_0307,Fe V,1555.4456,1555.8247012787556,0.008889741446251749,-0.11420204899722564,0.22890933365584987,1.1851907134152737,0.35258038391382,195.06460052793472,1.3004306701862314,0.43525704718010977,8.194088351977406,0.28217446599565776,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2074,0.004
line_0311,Fe V,1563.7745,1563.8977103680243,0.0187851943546761,-0.19021532803547192,0.18370276034903527,1.0109389086350145,-0.0070367324886160005,195.14329065720062,1.3009552710480041,-0.5997879861838834,13.285211901328323,0.13648714063723685,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3510,0.004
line_0312,Fe V,1569.981,1570.076646113199,0.007853835557795305,-0.2541573415736964,0.19486624513025907,1.0231793700250742,-0.00362153698287317,377.3692952216396,2.5157953014775973,0.4994584147504249,19.26419082939277,0.12085384859049236,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2684,0.004
line_0313,Fe V,1571.91,1572.073992567232,0.011651272876345903,-0.1821232104992082,0.18278327066802819,1.0095373914786925,0.01289143425894715,158.18845783449171,1.0545897188966114,0.42518398009519337,12.10036497676815,0.13400195325541667,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2522,0.004
line_0314,Fe V,1576.2143,1576.6114958750861,0.022010262704235038,-0.041718488215112925,0.1973641410451127,1.1512798517722254,0.29436284034764587,121.44872737618974,0.8150921300415419,0.8817000498850148,2.4506714290594034,0.3768977066380948,BLEND_SUSPECT;MULTI_MINIMA,2,2545,0.004
line_0328,Fe V,1606.6786,1606.8906182753824,0.007693031356828149,-0.23095068495056348,0.19493631538150383,1.0515447807807727,0.01819998971561521,619.935953271973,4.132906355146487,-0.5233059392215939,16.367750781238072,0.16073619347175355,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3211,0.004
line_0329,Fe V,1607.833,1607.8900746351044,0.010441083349027151,-0.2133587343668718,0.21045754458539737,1.0405451973989064,-0.022492729644785416,346.2015704247008,2.3080104694980053,0.33370791735240185,13.389160442973658,0.1497479062434956,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,873,0.004
line_0331,Fe V,1617.04,1617.2123824418632,0.009820004880786834,-0.29026248685579636,0.20635116265518355,1.021611899455934,0.05070732430664954,583.2566097301057,3.888377398200704,0.3591667359416806,14.887226782556775,0.1993224701741408,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,630,0.004
line_0333,Fe V,1618.379,1618.3843314116295,0.008559467058043476,-0.2056383680663889,0.3340769103144193,1.3050722490530378,-0.22956294449231737,681.4077427815733,4.542718285210489,0.4457579964601714,16.306990588457843,0.1486221991679914,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3209,0.004
line_0335,Fe V,1624.255,1624.4309804621485,0.017412866905359172,-0.1301492124936835,0.1678994405804999,1.004661852328875,0.004751019146907912,124.87729671154469,0.8325153114102979,0.3820541080078073,5.609678971272672,0.2790666981296622,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2023,0.004
line_0336,Fe V,1630.8433,1630.7987228620584,0.023184893846476113,-0.25693113720878535,0.16208134088018147,1.3347573216527095,-0.6382326862105956,611.0041131403894,4.073360754269263,-0.90467719061691,10.409741710111973,0.37594877769939583,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2641,0.004
line_0337,Fe V,1639.7918,1640.0766729137945,0.021379196008083103,-0.22019159518233045,0.16771620280475158,1.0479680072371707,-0.010726293501060998,491.5794261830422,3.2771961745536147,-0.8382430552170378,11.140677837059236,0.20932776450934357,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3568,0.004
