line_id,species,lambda0_ang,lambda_obs,sigma_lambda_obs,depth,width,continuum_c0,continuum_c1,chi2_local,reduced_chi2_local,asymmetry,snr,window_contam,flags,n_components,q_cm1,lambda0_unc_ang
line_0204,Fe V,1407.247,1407.3585827811762,0.0005805795541214062,-0.15230538468416288,0.021815430587063173,1.6041737480967306,1.198775077175429,1851.529224781443,12.34352816520962,-1.4275250460391564,19.432246296012543,0.19653335105567477,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2471,0.004
line_0205,Fe V,1407.564,1407.358174393264,0.0005799008966714157,-0.2762156359228811,0.02389620900475986,4.682733455728589,3.469918426320537,633.7191593252066,4.224794395501378,-1.106113003914,29.279189416578426,0.1113804158861241,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2209,0.004
line_0206,Fe V,1408.119,1408.5734332580896,0.0004789031611215749,-9.39174359601272,0.042468664005103525,1.6391401889509045,2.009206906123559,89259.15113399544,595.0610075599697,0.2194305360982199,741.2041767309295,0.9975516745915047,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,1343,0.004
line_0207,Fe V,1408.7993,1408.7923240646335,0.003538123368746702,-4.690739896523311,0.27676930513995174,1.8824963897843547,-4.956073274146163,87743.43122033874,588.8820887271056,0.19496420876357543,4690739.896523312,0.9961705411642061,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2823,0.004
line_0208,Fe V,1409.0254,,,,,,,,,,,,FIT_FAILED,0,1409,0.004
line_0209,Fe V,1409.2236,,,,,,,,,,,,FIT_FAILED,0,1537,0.004
line_0210,Fe V,1409.451,,,,,,,,,,,,FIT_FAILED,0,1628,0.004
line_0211,Fe V,1409.7226,1409.9896917854646,0.004396084987326151,-0.9783168960611653,0.3009035853401343,3.71853948681021,8.144979545766137,204424.21221849328,1362.828081456622,-0.09394473436575504,978316.8960611654,0.9904733914895331,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,1716,0.004
line_0212,Fe V,1409.8484,1410.0454861445344,0.0003628548115177536,-4.83905957325018,0.03948444160141909,0.16266332830076088,2.0399531698259894,193505.61012849072,1290.0374008566048,-0.18243017471048123,4839059.573250181,0.9745267224666723,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2845,0.004
line_0213,Fe V,1411.0703,1411.565927140921,0.0009307692095212326,-0.1237492722171718,0.016829223610244984,1.098853196246174,0.1974447588010064,235.85748527374307,1.5723832351582872,-0.2850404971972256,7.476125275490738,0.30092985038698905,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3620,0.004
line_0214,Fe V,1411.5675,1411.6077089412004,0.004976081105222523,-0.13247463049112473,0.08931804420538886,1.1906839595847274,-0.3850712230571084,902.8447662257565,6.01896510817171,0.8104484094143095,7.770376616393845,0.6082653701043969,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1609,0.004
line_0215,Fe V,1414.832,1415.3094837305869,0.0008083214102654324,-0.25629124757851807,0.04637389290134214,1.3068409964900347,0.7752306339359224,6778.144919689863,45.18763279793242,0.919809646766018,20.85547887643151,0.3990737823251466,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,1764,0.004
line_0216,Fe V,1416.2196,1416.2351415367414,0.00041141341074179037,-8.376621130321745,0.059231189377580706,1.2983182153096722,0.3600416271688532,154866.85778865128,1032.4457185910085,-0.03671672658467748,528.7702199214725,0.9833062802348683,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2396,0.004
line_0217,Fe V,1416.829,1416.4968192183462,0.00047947075915497436,-13.192846726764543,0.0258036201795919,1.0483931346793203,-0.887784370677593,92256.95282594851,615.04635217299,-0.44631033576903106,1104.9154780495553,0.9788305217841122,BLEND_SUSPECT;EDGE;MULTI_MINIMA;POOR_FIT;SATURATED,2,2137,0.004
line_0218,Fe V,1417.003,,,,,,,,,,,,FIT_FAILED,0,2427,0.004
line_0219,Fe V,1418.1223,1418.1220067624483,0.007493210106143514,-0.2438282630493278,0.1673361176811863,1.9665003296665713,-1.8768188644965764,5106.011145107415,34.0400743007161,-1.1137618301774588,16.119857069675955,0.3900946967317755,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2433,0.004
line_0220,Fe V,1420.418,1420.2399410250036,0.0009649117287256702,-0.24617275787188375,0.0198710479686927,1.2553316202963323,-0.11226164766596672,1211.2440134009616,8.074960089339744,-1.857379713853768,14.253940322372017,0.46664511397737307,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1509,0.01
line_0221,Fe V,1420.6049,1420.60791521295,0.008769131320920526,-0.18693131289506226,0.14012035754177396,1.3794461361999337,-0.5782679501703756,1459.7179499655977,9.731452999770651,-0.2883807272221065,10.522682794286089,0.5558795858699357,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2368,0.004
line_0222,Fe V,1420.7486,1421.1196717676005,0.005550990943927375,-0.21822660241972713,0.059289504816614394,1.2474440727904414,0.08853233842382216,1505.5550839110201,10.037033892740133,1.7213387504806061,12.284348079375366,0.5500395940866792,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2799,0.004
line_0223,Fe V,1421.0167,,,,,,,,,,,,FIT_FAILED,0,2824,0.004
line_0224,Fe V,1421.9775,1422.5446548867903,0.0004362354755917674,-12.886206566176076,0.022759754537680626,0.9017243382175159,0.3674049196078166,100301.33416519218,668.6755611012812,0.21464907887055054,982.2037054245377,0.9801866361090785,BLEND_SUSPECT;EDGE;MULTI_MINIMA;POOR_FIT;SATURATED,2,2275,0.004
line_0225,Fe V,1422.4802,1422.6615660369268,0.00034088322543455605,-7.978787590757767,0.08596018349635623,2.7898530130806196,3.9259708015308497,142211.71019159377,948.0780679439584,0.16866088563403783,523.5241926630702,1.0000219934829233,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2679,0.004
line_0226,Fe V,1425.0834,1425.0644579764964,0.0272812669907673,-0.18959862464830757,0.17922394878784392,1.2134377140622044,-0.39589095822734455,647.9693467485499,4.319795644990333,-0.8085107662512093,16.30619434806675,0.26216477158260215,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1372,0.004
line_0227,Fe V,1426.4346,1426.7656251994845,0.009003583755715087,-0.5777923370027189,0.13932261835699583,2.4963142801960174,2.9743516525504434,8192.294917072779,54.61529944715186,1.1817617680555734,33.38780630933898,0.3086023036710167,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,713,0.004
line_0228,Fe V,1427.8145,1428.1365040394996,0.002739411819480771,-0.8744677041806496,0.1300004258692413,3.7149791532987133,5.39494918022418,103893.83096534085,692.625539768939,0.682147322765965,47.64543695219675,0.9413244536915469,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2617,0.004
